algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,trust_honest,trust_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,balance_local_norm_honest,balance_local_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,noise_norm_honest,noise_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.618230540681514,0.797326981027921,0.5974074830611547,1.0,1.7357780021779678,nan,1000.0,1.0,1.0,30550,650,0,136,8.0,0.0,6.792913180138008,nan,0.47422019348425026,0.0,0.6002290721471661,0.0,5.863726490174633,0.0,5747.093937958977,0.0,0.6002290721471661,0.0,8.29842752568862,nan,135.3892561968635,0.0,135.3892561968635,0.0,5.863726490174633,0.9550490698005648,0.47422019348425026,0.6002290721471661,7.672057851155599,325.6686564843421
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.618230540681514,0.7972839816411337,0.5980814991394678,1.0,1.3940013428529103,nan,1000.0,1.0,1.0,30537,637,0,100,6.666666666666667,0.0,6.810516104007809,nan,0.4053105672200521,0.0,0.6002290721471663,0.0,5.8899073845092005,0.0,5229.050972677185,0.0,0.6002290721471663,0.0,8.375583299001057,nan,135.3819844563802,0.0,135.3819844563802,0.0,5.8899073845092005,0.944184586595202,0.4053105672200521,0.6002290721471663,6.76909922281901,261.45254863385924
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.678444872299105,0.7975039794047674,0.5984879370530446,1.0,1.6681128020087879,nan,1000.0,1.0,1.0,30325,425,0,122,8.133333333333333,0.0,6.626557996219561,nan,0.5033036914964517,0.0,0.6002290721471663,0.0,5.909037683853982,0.0,5695.309050484154,0.0,0.6002290721471663,0.0,8.203861840565999,nan,135.54149068196614,0.0,135.54149068196614,0.0,5.909037683853982,0.9556675632157888,0.5033036914964517,0.6002290721471663,6.777074534098308,284.7654525242077
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.686465496447692,0.7973469795783361,0.5988870110114416,1.0,1.3122402637576063,nan,1000.0,1.0,1.0,30413,513,0,68,5.666666666666667,0.0,6.501711585987748,nan,0.46055619822194177,0.0,0.6002290721471661,0.0,5.925098341878684,0.0,5860.972853528347,0.0,0.6002290721471661,0.0,8.103139797846476,nan,135.39488728841147,0.0,135.39488728841147,0.0,5.925098341878684,0.9568939624828806,0.46055619822194177,0.6002290721471661,5.415795491536458,234.43891414113392
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.810898319238078,0.7972313141822815,0.5997218253215154,1.0,1.6325425751069014,nan,1000.0,1.0,1.0,30686,786,0,130,7.647058823529412,0.0,7.426048901396847,nan,0.4149279331459719,0.0,0.6002290721471661,0.0,5.953178542427113,0.0,5174.2938821486205,0.0,0.6002290721471661,0.0,9.317056571736055,nan,135.5820285572725,0.0,135.5820285572725,0.0,5.953178542427113,0.9505166065442027,0.4149279331459719,0.6002290721471661,7.682981618245443,293.20998665508847
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.810898319238078,0.7971873128414154,0.6005413949489593,1.0,1.6665260038123682,nan,1000.0,1.0,1.0,30285,385,0,78,6.0,0.0,6.424046292471649,nan,0.46149995722449744,0.0,0.6002290721471661,0.0,5.975948097891389,0.0,6217.669121530526,0.0,0.6002290721471661,0.0,8.113810979402983,nan,135.40809396597055,0.0,135.40809396597055,0.0,5.975948097891389,0.947197000240909,0.46149995722449744,0.6002290721471661,5.867684071858724,269.43232859965616
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.810898319238078,0.7972333123286565,0.6010681354999542,1.0,1.6007226880858927,nan,1000.0,1.0,1.0,30551,651,0,134,7.882352941176471,0.0,6.6196945626927155,nan,0.48112480342388153,0.0,0.6002290721471661,0.0,6.000338208752737,0.0,5772.1278643744145,0.0,0.6002290721471661,0.0,8.416847761939554,nan,135.52423993278953,0.0,135.52423993278953,0.0,6.000338208752737,0.9475555724206561,0.48112480342388153,0.6002290721471661,7.679706929524739,327.0872456478835
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.810898319238078,0.7971373130877812,0.6018328334887822,1.0,1.115541624751958,nan,1000.0,1.0,1.0,30254,354,0,54,4.909090909090909,0.0,5.719291479747443,nan,0.46466351622207597,0.0,0.6002290721471661,0.0,6.0157059650337805,0.0,5530.758265389632,0.0,0.6002290721471661,0.0,7.3206399570811875,nan,135.28198658336294,0.0,135.28198658336294,0.0,6.0157059650337805,0.9509170149788362,0.46466351622207597,0.6002290721471661,4.960339508056641,202.79446973095318
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,7.935331142028463,0.7970746431748073,0.6027660008271535,0.9990338164251208,1.781907569617033,nan,1000.0,0.9980842911877394,1.0,30211,312,0,153,9.5625,0.0,6.92375835948558,nan,0.5320036765187979,0.0,0.6002290721471661,0.0,6.038660045418971,0.0,5588.101670310783,0.0,0.6002290721471661,0.0,8.921626061201096,nan,135.53030681610107,0.0,135.53030681610107,0.0,6.038660045418971,0.9556762640840931,0.5320036765187979,0.6002290721471661,7.228283030192057,298.0320890832418
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,7.935331142028463,0.7973323138554891,0.6030206571022669,1.0,1.089641238252322,nan,1000.0,1.0,1.0,30288,388,0,68,5.666666666666667,0.0,6.011674487273979,nan,0.4255482318500678,0.0,0.6002290721471661,0.0,6.072166690060382,0.0,5953.506856569548,0.0,0.6002290721471661,0.0,7.798173030217488,nan,135.51366424560547,0.0,135.51366424560547,0.0,6.072166690060382,0.8956966891165211,0.4255482318500678,0.6002290721471661,5.420546569824219,238.14027426278196
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,7.935331142028463,0.79722931265831,0.6035945920149485,1.0,1.3480490382228578,nan,1000.0,1.0,1.0,30371,471,0,98,7.0,0.0,5.84343806969755,nan,0.40142747573554516,0.0,0.6002290721471661,0.0,6.091752341039794,0.0,5700.199913058912,0.0,0.6002290721471661,0.0,7.63064329964774,nan,135.6200725010463,0.0,135.6200725010463,0.0,6.091752341039794,0.8958706316815062,0.40142747573554516,0.6002290721471661,6.328936716715495,266.00932927608255
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,7.935331142028463,0.797180311481158,0.6044075932105383,1.0,1.1272866834293713,nan,1000.0,1.0,1.0,30370,470,0,54,4.909090909090909,0.0,5.9496099465273495,nan,0.37807787311348046,0.0,0.6002290721471661,0.0,6.114952422535259,0.0,6476.6608563851005,0.0,0.6002290721471661,0.0,7.821255943991921,nan,135.25609796697444,0.0,135.25609796697444,0.0,6.114952422535259,0.8738264658383352,0.37807787311348046,0.6002290721471661,4.959390258789062,237.47756473412028
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,7.935331142028463,0.7970026475191117,0.6051366998751958,1.0,1.4209322854876518,nan,1000.0,1.0,1.0,30213,313,0,160,10.0,0.0,6.111843887557364,nan,0.40989119838923216,0.0,0.6002290721471661,0.0,6.141317610500362,0.0,6313.892153127648,0.0,0.6002290721471661,0.0,8.088268369436264,nan,135.27369117736816,0.0,135.27369117736816,0.0,6.141317610500362,0.8681531499015469,0.40989119838923216,0.6002290721471661,7.214596862792969,336.74091483347456
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,7.935331142028463,0.7970779798428218,0.6055811570088069,1.0,1.0553892445233133,nan,1000.0,1.0,1.0,30477,577,0,166,9.222222222222221,0.0,5.687083069671655,nan,0.3670120756659243,0.0,0.600229072147166,0.0,6.171548945531866,0.0,6036.685197588384,0.0,0.600229072147166,0.0,7.576491991678874,nan,135.5217785305447,0.0,135.5217785305447,0.0,6.171548945531866,0.854274298999916,0.3670120756659243,0.600229072147166,8.131306711832682,362.20111185530305
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,7.935331142028463,0.7971409787734349,0.605860538482666,1.0,1.2903984722338224,nan,1000.0,1.0,1.0,30516,616,0,188,9.894736842105264,0.0,5.942718172712536,nan,0.3787067971731487,0.0,0.600229072147166,0.0,6.196236215254674,0.0,6336.252732894243,0.0,0.600229072147166,0.0,7.970012965955232,nan,135.47031763980263,0.0,135.47031763980263,0.0,6.196236215254674,0.8572822170361847,0.3787067971731487,0.600229072147166,8.579786783854166,401.29600641663546
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,7.935331142028463,0.7970506461461385,0.6068813288211823,1.0,1.7116332352161407,nan,1000.0,1.0,1.0,30602,702,0,78,5.571428571428571,0.0,6.360143618024103,nan,0.48475744255951475,0.0,0.6002290721471661,0.0,6.2141868496524015,0.0,6693.818361657721,0.0,0.6002290721471661,0.0,8.586894205638341,nan,135.51678466796875,0.0,135.51678466796875,0.0,6.2141868496524015,0.8599166718387655,0.48475744255951475,0.6002290721471661,6.324116617838541,312.3781902106936
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,7.935331142028463,0.7970459794998169,0.6075578081607819,1.0,1.5277656699929918,nan,1000.0,1.0,1.0,30389,489,0,94,6.714285714285714,0.0,6.16003619976095,nan,0.42742836262498585,0.0,0.6002290721471661,0.0,6.23256498372195,0.0,5644.61435884212,0.0,0.6002290721471661,0.0,8.37235723223005,nan,135.46749114990234,0.0,135.46749114990234,0.0,6.23256498372195,0.8645597353033379,0.42742836262498585,0.6002290721471661,6.321816253662109,263.4153367459656
