algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,balance_kept_honest,balance_kept_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,balance_threshold_honest,balance_threshold_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,132,7.590242449655946,0.7974164812266826,0.5966548128426075,1.0,1.259082241561906,nan,1000.0,1.0,1.0,10768,868,0,350,0.600229072147166,0.0,135.43450769884834,0.0,12.068965517241379,0.0,5.87368571214325,0.0,0.600229072147166,0.0,135.43450769884834,0.0,5574.763404425723,0.0,7.567641833732868,nan,0.3988547084917282,0.0,6.236143846959016,nan,5.87368571214325,0.915330095570118,0.3988547084917282,0.600229072147166,9.819001808166504,404.17034682086495
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,133,7.590242449655946,0.7973902291059494,0.5975353902578354,1.0,1.6084533968876877,nan,1000.0,1.0,1.0,10349,449,0,198,0.6002290721471659,0.0,135.3606650612571,0.0,9.0,0.0,5.901153385041432,0.0,0.6002290721471659,0.0,135.3606650612571,0.0,5635.315684955785,0.0,8.600735555995595,nan,0.43692072362385015,0.0,7.040375991276244,nan,5.901153385041432,0.9146678732426332,0.43692072362385015,0.6002290721471659,7.444836578369141,309.9423626725682
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,134,7.590242449655946,0.7975582295656204,0.597859269529581,1.0,1.4546067993107594,nan,1000.0,1.0,1.0,10441,541,0,132,0.600229072147166,0.0,135.25707204718339,0.0,6.947368421052632,0.0,5.92590026132509,0.0,0.600229072147166,0.0,135.25707204718339,0.0,6070.594120413019,0.0,7.860505304838481,nan,0.4766357511674103,0.0,6.391685934354711,nan,5.92590026132509,0.9052200652004173,0.4766357511674103,0.600229072147166,6.424710922241211,288.3532207196184
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,135,7.590242449655946,0.7976099787652493,0.5985253112018109,1.0,1.3580729618668557,nan,1000.0,1.0,1.0,10499,599,0,152,0.6002290721471659,0.0,135.2976303100586,0.0,7.6,0.0,5.945021287662471,0.0,0.6002290721471659,0.0,135.2976303100586,0.0,6122.543784327131,0.0,8.024059534072876,nan,0.41802955865859986,0.0,6.481325124800492,nan,5.945021287662471,0.9131767812364417,0.41802955865859986,0.6002290721471659,6.76488151550293,306.1271892163566
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,136,7.6117948365489205,0.7974779807031155,0.5988106362521648,1.0,1.5481660171695377,nan,1000.0,1.0,1.0,10586,686,0,262,0.6002290721471659,0.0,135.46957795516303,0.0,11.391304347826088,0.0,5.967677309128262,0.0,0.6002290721471659,0.0,135.46957795516303,0.0,5821.210394451621,0.0,7.894111695496933,nan,0.47257807202961133,0.0,6.333993828581633,nan,5.967677309128262,0.9168813233241595,0.47257807202961133,0.6002290721471659,7.789500732421875,334.7195976809682
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,137,7.7362276593393045,0.7973784810304642,0.5999216589331627,1.0,1.9746315738429194,nan,1000.0,1.0,1.0,10697,797,0,194,0.6002290721471659,0.0,135.48339644722316,0.0,8.434782608695652,0.0,5.9944535054401635,0.0,0.6002290721471659,0.0,135.48339644722316,0.0,5483.426303965781,0.0,9.020635812178902,nan,0.5052343833705654,0.0,7.189790267684325,nan,5.9944535054401635,0.9162368280028131,0.5052343833705654,0.6002290721471659,7.790295295715332,315.2970124780324
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,138,7.7362276593393045,0.7974642296135426,0.6005405558645726,1.0,1.2478733498603105,nan,1000.0,1.0,1.0,10397,497,0,154,0.6002290721471659,0.0,135.42252731323242,0.0,7.7,0.0,6.02101288036974,0.0,0.6002290721471659,0.0,135.42252731323242,0.0,5680.20658631405,0.0,7.990412163734436,nan,0.32720590233802793,0.0,6.326346246672796,nan,6.02101288036974,0.9059941640248328,0.32720590233802793,0.6002290721471659,6.771126365661621,284.0103293157025
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,139,7.7362276593393045,0.7973819787800313,0.6010477325320244,1.0,1.3118476367521066,nan,1000.0,1.0,1.0,10696,796,0,294,0.600229072147166,0.0,135.57253293637876,0.0,10.88888888888889,0.0,6.049597691579951,0.0,0.600229072147166,0.0,135.57253293637876,0.0,5678.450753392217,0.0,8.373722429628726,nan,0.3885908786345411,0.0,6.5857772891615,nan,6.049597691579951,0.9088215703793842,0.3885908786345411,0.600229072147166,9.151145973205566,383.2954258539746
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,140,7.7362276593393045,0.7974177284538746,0.6016733269393444,1.0,1.1110073638459046,nan,1000.0,1.0,1.0,10475,575,0,124,0.600229072147166,0.0,135.39866214328342,0.0,6.888888888888889,0.0,6.067869058197679,0.0,0.600229072147166,0.0,135.39866214328342,0.0,6104.390258753812,0.0,7.405094305674235,nan,0.4164266958832741,0.0,5.785271918502474,nan,6.067869058197679,0.9110107158209203,0.4164266958832741,0.600229072147166,6.092939796447754,274.6975616439215
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,141,7.86066048212969,0.7973182299733161,0.6024128168821334,1.0,1.713706357573921,nan,1000.0,1.0,1.0,10275,375,0,212,0.6002290721471659,0.0,135.40630409934303,0.0,9.636363636363637,0.0,6.092858683217554,0.0,0.6002290721471659,0.0,135.40630409934303,0.0,5697.583268079183,0.0,9.073268521915782,nan,0.45435613266785035,0.0,7.041442708484727,nan,6.092858683217554,0.9107296795788286,0.45435613266785035,0.6002290721471659,7.447346725463867,313.3670797443551
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,142,7.86066048212969,0.7973162269592285,0.602986821681261,1.0,1.179706880615817,nan,1000.0,1.0,1.0,10320,420,0,130,0.600229072147166,0.0,135.58270009358725,0.0,7.222222222222222,0.0,6.1250867047085205,0.0,0.600229072147166,0.0,135.58270009358725,0.0,5831.109814918153,0.0,8.486050950156319,nan,0.33974690611163777,0.0,6.541965124020727,nan,6.1250867047085205,0.8565639221351531,0.33974690611163777,0.600229072147166,6.101221504211426,262.39994167131687
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,143,7.86066048212969,0.7973374792933464,0.6035626597702504,1.0,1.4114989874263604,nan,1000.0,1.0,1.0,10461,561,0,124,0.600229072147166,0.0,135.39801534016928,0.0,6.888888888888889,0.0,6.143034541337524,0.0,0.600229072147166,0.0,135.39801534016928,0.0,5871.22051760179,0.0,7.7308591736687555,nan,0.4144538785848353,0.0,5.9201819601464,nan,6.143034541337524,0.8555872414760828,0.4144538785848353,0.600229072147166,6.092910690307617,264.2049232920805
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,144,7.86066048212969,0.797157978862524,0.6045180037617683,1.0,1.6787591063314014,nan,1000.0,1.0,1.0,10620,720,0,108,0.600229072147166,0.0,135.26363372802734,0.0,6.0,0.0,6.172997549947564,0.0,0.600229072147166,0.0,135.26363372802734,0.0,6033.4298808039175,0.0,7.905202865600586,nan,0.5151217795080609,0.0,6.013468161034053,nan,6.172997549947564,0.8228260688698742,0.5151217795080609,0.600229072147166,6.0868635177612305,271.5043446361763
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,145,7.86066048212969,0.7971542291343212,0.605104618370533,1.0,1.5036189605792363,nan,1000.0,1.0,1.0,10475,575,0,244,0.6002290721471661,0.0,135.5134220123291,0.0,10.166666666666666,0.0,6.198587476831794,0.0,0.6002290721471661,0.0,135.5134220123291,0.0,5899.90385975799,0.0,8.196351250012716,nan,0.4442957634261499,0.0,6.193515966527566,nan,6.198587476831794,0.8220607573077233,0.4442957634261499,0.6002290721471661,8.130805320739746,353.99423158547944
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,146,7.86066048212969,0.7971599794924259,0.6056400027871132,1.0,1.1451879333366046,nan,1000.0,1.0,1.0,10383,483,0,210,0.6002290721471659,0.0,135.50751009854403,0.0,9.545454545454545,0.0,6.224370502295852,0.0,0.6002290721471659,0.0,135.50751009854403,0.0,5798.397235334884,0.0,7.6795571067116475,nan,0.36473736810413276,0.0,5.764446032824047,nan,6.224370502295852,0.8150491558011007,0.36473736810413276,0.6002290721471659,7.452913055419922,318.9118479434187
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,147,7.86066048212969,0.7972282288968563,0.6060601530969143,1.0,1.5675844702009971,nan,1000.0,1.0,1.0,10726,826,0,260,0.600229072147166,0.0,135.53833888127252,0.0,10.0,0.0,6.249324911135156,0.0,0.600229072147166,0.0,135.53833888127252,0.0,5918.139583413842,0.0,8.183567065459032,nan,0.4473465906205372,0.0,6.10195151817879,nan,6.249324911135156,0.8188237076149486,0.4473465906205372,0.600229072147166,8.809992027282714,384.67907292189966
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,148,7.86066048212969,0.7971987296640873,0.606960376650095,1.0,1.4785113599347441,nan,1000.0,1.0,1.0,10654,754,0,116,0.600229072147166,0.0,135.35838639108758,0.0,6.105263157894737,0.0,6.268086778683498,0.0,0.600229072147166,0.0,135.35838639108758,0.0,6020.0267316480395,0.0,8.771442262749924,nan,0.3879421300401813,0.0,6.4968347335250085,nan,6.268086778683498,0.8251717187286247,0.3879421300401813,0.600229072147166,6.42952335357666,285.9512697532819
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,149,7.86066048212969,0.7972412282228469,0.6075067533552647,1.0,1.5539406105875968,nan,1000.0,1.0,1.0,10482,582,0,152,0.6002290721471659,0.0,135.61231842041016,0.0,7.6,0.0,6.286336985901175,0.0,0.6002290721471659,0.0,135.61231842041016,0.0,5838.945703756332,0.0,8.284695625305176,nan,0.43685312047600744,0.0,6.095538393825522,nan,6.286336985901175,0.8259447209702084,0.43685312047600744,0.6002290721471659,6.780615921020508,291.94728518781665
