algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,balance_kept_honest,balance_kept_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_threshold_honest,balance_threshold_attacker,noise_norm_honest,noise_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,2.5120491025745046,0.8613256454467774,0.5117732928196589,0.9844335959613156,6.983048836390178,nan,1000.0,0.7761981985972154,1.0,30537,670,0,67,18.150864823659262,nan,0.7164968172709147,0.0,1.008239247020021,0.0,1.5011928136435586,0.0,1.008239247020021,0.0,13734.047459396668,0.0,4.466666666666667,0.0,227.40462443033854,0.0,14.759181870705511,nan,227.4046203613281,0.0,1.5011928136435586,0.47692128506143067,0.7164968172709147,1.008239247020021,11.370231221516928,686.7023729698335
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,2.5120491025745046,0.8608919779459635,0.5146649583180746,0.9779046673286991,6.636793772379558,nan,1000.0,0.6408529741863075,1.0,30325,446,0,101,18.20594730377197,nan,0.6742049733797709,0.0,1.0310983447921644,0.0,1.519111606191531,0.0,1.0310983447921644,0.0,11359.982890537736,0.0,6.733333333333333,0.0,232.84232279459636,0.0,14.705606704395544,nan,232.8423055013021,0.0,1.519111606191531,0.4884925699960814,0.6742049733797709,1.0310983447921644,11.642116139729819,567.9991445268868
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,2.5120491025745046,0.8612323107322057,0.5153643721342087,0.9915339097783248,5.504170795281728,nan,1000.0,0.8045544260391388,1.0,30413,523,0,58,16.399377306302387,nan,0.6662980231146017,0.0,1.0269269568356993,0.0,1.5410704180107002,0.0,1.0269269568356993,0.0,14973.624446487624,0.0,4.833333333333333,0.0,231.6340560913086,0.0,13.158358870188522,nan,231.6340649922689,0.0,1.5410704180107002,0.496743861753762,0.6662980231146017,1.0269269568356993,9.265362243652344,598.9449778595049
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,2.5831159993858117,0.860168977578481,0.5244737456242243,0.979348163156388,8.07658948617823,nan,1000.0,0.8339984722956696,1.0,30686,809,0,107,24.504671629737405,nan,0.7025100553736967,0.0,0.9891036746379633,0.0,1.571929805176925,0.0,0.9891036746379633,0.0,12182.579108605698,0.0,6.294117647058823,0.0,223.42267833036536,0.0,19.5311564799477,nan,223.42270525764016,0.0,1.571929805176925,0.5025003765748873,0.7025100553736967,0.9891036746379633,12.660618438720704,690.346149487656
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,2.5831159993858117,0.8599069786071777,0.5259917549292247,0.9756031225990007,7.85706534752479,nan,1000.0,0.8589599171129336,1.0,30285,407,0,56,18.70588757441594,nan,0.7315288782119751,0.0,0.9573603882525522,0.0,1.6010279417946496,0.0,0.9573603882525522,0.0,13224.185156489462,0.0,4.3076923076923075,0.0,215.9776364839994,0.0,14.810239975378398,nan,215.9776153564453,0.0,1.6010279417946496,0.508947579728306,0.7315288782119751,0.9573603882525522,9.35903091430664,573.0480234478767
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,2.5831159993858117,0.8594099801778793,0.5289693587025006,0.9639507129716686,6.908108451787164,nan,1000.0,0.8629681759915383,1.0,30551,692,0,93,18.435901221107034,nan,0.6897510263849708,0.0,0.979051986739482,0.0,1.6429086333440492,0.0,0.979051986739482,0.0,12875.931977382532,0.0,5.470588235294118,0.0,221.0871851303998,0.0,14.4994941721008,nan,221.0871905158548,0.0,1.6429086333440492,0.515799153311266,0.6897510263849708,0.979051986739482,12.52827382405599,729.6361453850102
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,2.624196296672146,0.8597399787108103,0.527903073032697,0.9987096774193549,5.692871603098783,nan,1000.0,0.4987179487179487,1.0,30254,374,0,34,13.966591141440652,nan,0.7512865391644564,0.0,0.9237868448251834,0.0,1.6635227742519647,0.0,0.9237868448251834,0.0,14642.36574968457,0.0,3.090909090909091,0.0,208.2052196155895,0.0,10.911478529836916,nan,208.20518493652344,0.0,1.6635227742519647,0.5267379359254473,0.7512865391644564,0.9237868448251834,7.6341913859049475,536.886744155101
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,2.7944889131574504,0.8589983113606771,0.5352322669823965,0.881718898385565,7.51472544670105,nan,1000.0,0.5364599686028257,1.0,30211,360,0,105,21.687077313661575,nan,0.7474920004606247,0.0,0.9173742455504603,0.0,1.7071550883821176,0.0,0.9173742455504603,0.0,12486.554272705753,0.0,6.5625,0.0,207.14623641967773,0.0,16.830573464212115,nan,207.1462688446045,0.0,1.7071550883821176,0.5460290233215624,0.7474920004606247,0.9173742455504603,11.047799275716146,665.9495612109735
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,3.5134349042966937,0.8593519790967306,0.5338047262032827,0.985499751740161,4.666560259958108,nan,1000.0,0.8104780477474943,1.0,30288,397,0,59,15.728848576545715,nan,0.583785696576039,0.0,1.0269565442029323,0.0,1.733368170046947,0.0,1.0269565442029323,0.0,12296.503190121157,0.0,4.916666666666667,0.0,231.82627232869467,0.0,12.125496232952699,nan,231.8262799580892,0.0,1.733368170046947,0.5490461591923038,0.583785696576039,1.0269565442029323,9.273050893147786,491.8601276048463
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,3.5134349042966937,0.8592113107442856,0.5351363794008891,0.9301785455671431,6.739687306540353,nan,1000.0,0.8166061767994387,1.0,30371,507,0,62,16.53524855204991,nan,0.6934294062001365,0.0,0.9380220019128833,0.0,1.7639796518848372,0.0,0.9380220019128833,0.0,13518.456656490156,0.0,4.428571428571429,0.0,211.94454738071985,0.0,12.662458076820366,nan,211.94461059570312,0.0,1.7639796518848372,0.5629374628901692,0.6934294062001365,0.9380220019128833,9.890745544433594,630.8613106362073
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,3.5134349042966937,0.8591083125273387,0.5363881174723307,0.9579340353437246,6.435120322487571,nan,1000.0,0.9298743386243385,1.0,30370,484,0,40,15.986011158336293,nan,0.6748997460712086,0.0,0.9418590995773769,0.0,1.789596204159831,0.0,0.9418590995773769,0.0,13925.31104981769,0.0,3.6363636363636362,0.0,212.20642783425072,0.0,12.16051893379044,nan,212.20640286532316,0.0,1.789596204159831,0.5653965792610907,0.6748997460712086,0.9418590995773769,7.780902353922526,510.59473849331533
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,3.5134349042966937,0.8586289791266123,0.5393914043903351,0.9050794731865567,6.841189458966255,nan,1000.0,0.5718469664750431,1.0,30213,364,0,109,17.074665814638138,nan,0.7092548608779907,0.0,0.9083113774185559,0.0,1.8182597001797993,0.0,0.9083113774185559,0.0,12410.067454469965,0.0,6.8125,0.0,204.72043895721436,0.0,12.902352781174384,nan,204.72047519683838,0.0,1.8182597001797993,0.5793543150445503,0.7092548608779907,0.9083113774185559,10.918423411051432,661.8702642383981
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,3.5134349042966937,0.8581853105624517,0.5413888608415921,0.970829605629071,5.930711176660326,nan,1000.0,0.7112681814694521,1.0,30477,619,0,124,14.892051855723063,nan,0.6765327023135291,0.0,0.9220713448241002,0.0,1.8639441079107444,0.0,0.9220713448241002,0.0,13932.236321604403,0.0,6.888888888888889,0.0,208.18592495388455,0.0,11.178304692246895,nan,208.1859376695421,0.0,1.8639441079107444,0.583388272889081,0.6765327023135291,0.9220713448241002,12.491155497233073,835.9341792962642
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,3.5134349042966937,0.8573253118991851,0.5462564050157865,0.9322895281753102,6.669972356997039,nan,1000.0,0.6124978528364797,1.0,30516,688,0,116,17.222744339390804,nan,0.6973604889292466,0.0,0.8985300648190191,0.0,1.9085602479789214,0.0,0.8985300648190191,0.0,12469.106840760121,0.0,6.105263157894737,0.0,202.80693616365133,0.0,12.841875691655503,nan,202.80691849557977,0.0,1.9085602479789214,0.5963382775680262,0.6973604889292466,0.8985300648190191,12.844439290364583,789.7100999148078
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,3.5134349042966937,0.8570256449778875,0.5500061622262001,0.9690674168286109,7.256198355129787,nan,1000.0,0.8002597402597402,1.0,30602,732,0,48,20.901262215205602,nan,0.7070546916552952,0.0,0.8829692435948537,0.0,1.9433319761057062,0.0,0.8829692435948537,0.0,12133.23742610237,0.0,3.4285714285714284,0.0,199.3296399797712,0.0,15.481153756313919,nan,199.32968684605189,0.0,1.9433319761057062,0.6086675908450209,0.7070546916552952,0.8829692435948537,9.302049865722656,566.217746551444
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,3.5134349042966937,0.8565503132343292,0.553691358268261,0.9681986241813689,7.738431879452297,nan,1000.0,0.7834486947481271,1.0,30389,527,0,56,19.86324484007699,nan,0.728188727583204,0.0,0.8598944514286974,0.0,1.9834876950419482,0.0,0.8598944514286974,0.0,12016.086902062596,0.0,4.0,0.0,194.07515607561385,0.0,14.614558823238118,nan,194.07513863699776,0.0,1.9834876950419482,0.6242305449799828,0.728188727583204,0.8598944514286974,9.05684061686198,560.7507220962544
