algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,balance_local_norm_honest,balance_local_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.527477340458644,0.8827713104089101,0.4022438598672549,1.0,2.047797054052353,nan,1000.0,1.0,1.0,30413,513,0,68,10327.997304961418,0.0,0.6002290721471661,0.0,135.39488728841147,0.0,5.784116866584502,0.0,0.6002290721471661,0.0,5.666666666666667,0.0,7.265844007284741,nan,135.39488728841147,0.0,0.7075444608926773,0.0,9.055484692255655,nan,5.784116866584502,0.8071905873013477,0.7075444608926773,0.6002290721471661,5.415795491536458,413.1198921984567
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.618346962882574,0.8825273108482361,0.4034925889968872,0.9988496416348143,2.8975612626356235,nan,1000.0,0.9977172253034323,1.0,30686,788,0,128,9985.134347746152,0.0,0.6002290721471661,0.0,135.5820285572725,0.0,5.801647996292856,0.0,0.6002290721471661,0.0,7.529411764705882,0.0,8.817660901414394,nan,135.5820285572725,0.0,0.7463834951905643,0.0,11.063035880818086,nan,5.801647996292856,0.807163057131846,0.7463834951905643,0.6002290721471661,7.682981618245443,565.8242797056153
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.618346962882574,0.8824833116928736,0.4040227385361989,1.0,2.6598551731843214,nan,1000.0,1.0,1.0,30285,385,0,78,10460.110097353152,0.0,0.6002290721471661,0.0,135.40809396597055,0.0,5.8137343661004115,0.0,0.6002290721471661,0.0,6.0,0.0,7.337160175657441,nan,135.40809396597055,0.0,0.744063675403595,0.0,9.267108000241793,nan,5.8137343661004115,0.8085691740549232,0.744063675403595,0.6002290721471661,5.867684071858724,453.27143755196994
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.618346962882574,0.8824609768390655,0.4044216192762057,1.0,2.4121013599283554,nan,1000.0,1.0,1.0,30551,651,0,134,10244.354668956192,0.0,0.6002290721471661,0.0,135.52423993278953,0.0,5.830428635021244,0.0,0.6002290721471661,0.0,7.882352941176471,0.0,7.3705794946154475,nan,135.52423993278953,0.0,0.7099426235346233,0.0,9.371587304507985,nan,5.830428635021244,0.8082917095137323,0.7099426235346233,0.6002290721471661,7.679706929524739,580.5134312408509
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.618346962882574,0.8824689769744873,0.40467546025911966,1.0,2.018814195286144,nan,1000.0,1.0,1.0,30254,354,0,54,11360.156526449708,0.0,0.6002290721471661,0.0,135.28198658336294,0.0,5.840655563319945,0.0,0.6002290721471661,0.0,4.909090909090909,0.0,6.399334579424339,nan,135.28198658336294,0.0,0.7772253751754761,0.0,8.191088806499135,nan,5.840655563319945,0.8111118635232423,0.7772253751754761,0.6002290721471661,4.960339508056641,416.53907263648927
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,7.709216585306505,0.8822929773728053,0.4058360798160235,0.9990338164251208,2.664722427725792,nan,1000.0,0.9980842911877394,1.0,30211,312,0,153,10414.58305677993,0.0,0.6002290721471661,0.0,135.53030681610107,0.0,5.855656912837582,0.0,0.6002290721471661,0.0,9.5625,0.0,8.108971430904036,nan,135.53030681610107,0.0,0.7777895107865334,0.0,10.44883531332016,nan,5.855656912837582,0.8149228207708064,0.7777895107865334,0.6002290721471661,7.228283030192057,555.4444296949296
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,7.709216585306505,0.8823269780476888,0.4060038043061892,1.0,1.846148205300172,nan,1000.0,1.0,1.0,30288,388,0,68,10422.675127482102,0.0,0.6002290721471661,0.0,135.51366424560547,0.0,5.881838576677506,0.0,0.6002290721471661,0.0,5.666666666666667,0.0,6.717259691685562,nan,135.51366424560547,0.0,0.6782851641376814,0.0,8.713438073794046,nan,5.881838576677506,0.747387266225879,0.6782851641376814,0.6002290721471661,5.420546569824219,416.90700509928416
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,7.709216585306505,0.8823509786526362,0.4064161382118861,1.0,2.503794244357518,nan,1000.0,1.0,1.0,30371,471,0,98,11369.109897904182,0.0,0.6002290721471661,0.0,135.6200725010463,0.0,5.894854667239488,0.0,0.6002290721471661,0.0,7.0,0.0,6.736801734429972,nan,135.6200725010463,0.0,0.7624361855643136,0.0,8.797240665980748,nan,5.894854667239488,0.7492800637939847,0.7624361855643136,0.6002290721471661,6.328936716715495,530.5584619021952
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,7.709216585306505,0.8823326456546784,0.4067739280064901,1.0,2.271779640154405,nan,1000.0,1.0,1.0,30370,470,0,54,11368.238423666517,0.0,0.6002290721471661,0.0,135.25609796697444,0.0,5.912325979101403,0.0,0.6002290721471661,0.0,4.909090909090909,0.0,6.682352838307873,nan,135.25609796697444,0.0,0.7095566608689048,0.0,8.784507274627686,nan,5.912325979101403,0.7243494636264632,0.7095566608689048,0.6002290721471661,4.959390258789062,416.8354088677723
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,7.709216585306505,0.8821853119134903,0.4073746490478516,1.0,2.4685172364115715,nan,1000.0,1.0,1.0,30213,313,0,160,11465.846121521638,0.0,0.6002290721471661,0.0,135.27369117736816,0.0,5.929975693586443,0.0,0.6002290721471661,0.0,10.0,0.0,6.734056007756209,nan,135.27369117736816,0.0,0.7601290643215179,0.0,8.911689043045044,nan,5.929975693586443,0.7236226703134914,0.7601290643215179,0.6002290721471661,7.214596862792969,611.5117931478206
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,7.709216585306505,0.8821943122148513,0.4078332032759984,1.0,2.1324235465791492,nan,1000.0,1.0,1.0,30477,577,0,166,11265.045879757046,0.0,0.600229072147166,0.0,135.5217785305447,0.0,5.950620799856512,0.0,0.600229072147166,0.0,9.222222222222221,0.0,6.320346200099306,nan,135.5217785305447,0.0,0.7235985199610392,0.0,8.420142942004734,nan,5.950620799856512,0.7182824837075976,0.7235985199610392,0.600229072147166,8.131306711832682,675.9027527854228
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,7.709216585306505,0.8820409792661666,0.40863105177879333,1.0,2.3815731390526422,nan,1000.0,1.0,1.0,30516,616,0,188,10996.519201380199,0.0,0.600229072147166,0.0,135.47031763980263,0.0,5.969266117670646,0.0,0.600229072147166,0.0,9.894736842105264,0.0,6.744124162361371,nan,135.47031763980263,0.0,0.7374662788290727,0.0,9.044810044138055,nan,5.969266117670646,0.7204723169004301,0.7374662788290727,0.600229072147166,8.579786783854166,696.4462160874126
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,7.709216585306505,0.8819419791301092,0.40931917508443194,1.0,2.54205789736339,nan,1000.0,1.0,1.0,30602,702,0,78,10971.959708036404,0.0,0.6002290721471661,0.0,135.51678466796875,0.0,5.983230265831127,0.0,0.6002290721471661,0.0,5.571428571428571,0.0,7.608806385850225,nan,135.51678466796875,0.0,0.7341771296092442,0.0,10.272726433617729,nan,5.983230265831127,0.7213938608158011,0.7341771296092442,0.6002290721471661,6.324116617838541,512.0247863750322
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,7.709216585306505,0.8818663124243419,0.40989414115746814,1.0,2.6760041458266124,nan,1000.0,1.0,1.0,30389,489,0,94,11077.74133824643,0.0,0.6002290721471661,0.0,135.46749114990234,0.0,5.99582903548833,0.0,0.6002290721471661,0.0,6.714285714285714,0.0,7.147492186694399,nan,135.46749114990234,0.0,0.7491209890161242,0.0,9.714449065072197,nan,5.99582903548833,0.7249316933220711,0.7491209890161242,0.6002290721471661,6.321816253662109,516.9612624515
