algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,balance_threshold_honest,balance_threshold_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,107,7.512182738490573,0.8850284776091576,0.38743175953626635,1.0,2.113662372935902,nan,1000.0,1.0,1.0,50346,446,0,98,0.6002290721471661,0.0,8168.2995481359185,0.0,0.6002290721471661,0.0,5.528915332641913,0.0,8.909090909090908,0.0,8.496747883883389,nan,135.5113095370206,0.0,0.7290126031095331,0.0,8.27162240160671,nan,135.5113095370206,0.0,5.528915332641913,1.0154039730835027,0.7290126031095331,0.6002290721471661,7.453122024536133,449.25647514747544
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,108,7.512182738490573,0.8848814764618873,0.3878577461838722,1.0,2.20687849181039,nan,1000.0,1.0,1.0,50431,531,0,18,0.6002290721471661,0.0,8072.680987228998,0.0,0.6002290721471661,0.0,5.543604570876471,0.0,2.5714285714285716,0.0,7.897343226841518,nan,135.3572235107422,0.0,0.7514803494725909,0.0,7.637015736043551,nan,135.3572235107422,0.0,5.543604570876471,1.022348693527395,0.7514803494725909,0.6002290721471661,4.737502822875976,282.5438345530149
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,109,7.512182738490573,0.8848944771289825,0.3882176963984966,1.0,1.921044001976649,nan,1000.0,1.0,1.0,50568,668,0,170,0.6002290721471663,0.0,9031.413295422411,0.0,0.6002290721471663,0.0,5.584563330992248,0.0,11.333333333333334,0.0,7.66865758895874,nan,135.74876810709637,0.0,0.7569982330004374,0.0,7.366593784438806,nan,135.74876810709637,0.0,5.584563330992248,1.0186354027890736,0.7569982330004374,0.6002290721471663,10.181157608032226,677.3559971566809
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,110,7.512182738490573,0.884836978316307,0.3885853388905525,1.0,2.0105879673591027,nan,1000.0,1.0,1.0,50644,744,0,104,0.6002290721471661,0.0,9107.62866596908,0.0,0.6002290721471661,0.0,5.623457313539593,0.0,8.0,0.0,7.840958595275879,nan,135.4096233661358,0.0,0.74313884973526,0.0,7.482060913660769,nan,135.4096233661358,0.0,5.623457313539593,1.013245834370416,0.74313884973526,0.6002290721471661,8.801625518798827,591.9958632879902
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,111,7.512182738490573,0.8849029779434204,0.3888259881734848,1.0,2.039697746435801,nan,1000.0,1.0,1.0,50332,432,0,56,0.6002290721471661,0.0,9202.494374031856,0.0,0.6002290721471661,0.0,5.653055132086657,0.0,6.222222222222222,0.0,7.618164751264784,nan,135.28934393988715,0.0,0.7342817650900947,0.0,7.221162913547486,nan,135.28934393988715,0.0,5.653055132086657,0.9969973913204834,0.7342817650900947,0.6002290721471661,6.088020477294922,414.11224683143354
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,112,7.512182738490573,0.8848424789309501,0.38901234418153763,1.0,1.8383990824222565,nan,1000.0,1.0,1.0,50122,222,0,8,0.6002290721471661,0.0,8997.392715921767,0.0,0.6002290721471661,0.0,5.661448982506405,0.0,2.0,0.0,7.135412931442261,nan,135.1844711303711,0.0,0.7895627468824387,0.0,6.718628023653727,nan,135.1844711303711,0.0,5.661448982506405,1.0008365328520081,0.7895627468824387,0.6002290721471661,2.7036894226074217,179.94785431843536
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,113,7.512182738490573,0.8847809740900994,0.3895290920138359,1.0,2.3119765520095825,nan,1000.0,1.0,1.0,50152,252,0,72,0.6002290721471661,0.0,8697.443069235753,0.0,0.6002290721471661,0.0,5.688244014257927,0.0,8.0,0.0,8.765097406175402,nan,135.6894276936849,0.0,0.7543864250183105,0.0,8.198283572679747,nan,135.6894276936849,0.0,5.688244014257927,0.9991220425236005,0.7543864250183105,0.6002290721471661,6.106024246215821,391.3849381156088
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,114,7.512182738490573,0.8847134780883789,0.38998388171195986,1.0,2.007593447511846,nan,1000.0,1.0,1.0,50578,678,0,88,0.6002290721471661,0.0,9160.892791502534,0.0,0.6002290721471661,0.0,5.712039639268144,0.0,8.0,0.0,7.926879839463667,nan,135.39498901367188,0.0,0.7322215004400774,0.0,7.365007065479801,nan,135.39498901367188,0.0,5.712039639268144,1.0039180443163018,0.7322215004400774,0.6002290721471661,7.4467243957519536,503.8491035326393
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,115,7.512182738490573,0.8846169772744179,0.3904989928007126,1.0,2.0941254615783693,nan,1000.0,1.0,1.0,50467,567,0,64,0.6002290721471661,0.0,9156.373880642805,0.0,0.6002290721471661,0.0,5.733024265317514,0.0,6.4,0.0,7.9213074207305905,nan,135.69709014892578,0.0,0.7874616503715515,0.0,7.310927288759215,nan,135.69709014892578,0.0,5.733024265317514,1.0144873386116007,0.7874616503715515,0.6002290721471661,6.784854507446289,457.8186940321401
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,116,7.512182738490573,0.884478477537632,0.3912179411947727,1.0,2.4172025598012485,nan,1000.0,1.0,1.0,50447,547,0,136,0.6002290721471661,0.0,9257.313415010007,0.0,0.6002290721471661,0.0,5.767222776456034,0.0,10.461538461538462,0.0,8.758439834301289,nan,135.52952223557693,0.0,0.7502968082061181,0.0,8.029842939397673,nan,135.52952223557693,0.0,5.767222776456034,1.0127948639458964,0.7502968082061181,0.6002290721471661,8.8094189453125,601.7253719756504
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,117,7.512182738490573,0.8845584779977799,0.3913278874754906,1.0,1.6637680189950126,nan,1000.0,1.0,1.0,50319,419,0,24,0.6002290721471661,0.0,9751.64656058868,0.0,0.6002290721471661,0.0,5.806296217310329,0.0,3.4285714285714284,0.0,7.1600871086120605,nan,135.5084010532924,0.0,0.7606555564062936,0.0,6.520836470942833,nan,135.5084010532924,0.0,5.806296217310329,0.9621742445728458,0.7606555564062936,0.6002290721471661,4.742794036865234,341.30762962060385
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,118,7.512182738490573,0.8844249776005745,0.391992077678442,1.0,2.1141307055950165,nan,1000.0,1.0,1.0,50646,746,0,128,0.6002290721471661,0.0,9077.602766809285,0.0,0.6002290721471661,0.0,5.854122425352029,0.0,9.142857142857142,0.0,8.23484720502581,nan,135.2816390991211,0.0,0.7177911102771759,0.0,7.449810950859852,nan,135.2816390991211,0.0,5.854122425352029,0.936299366246838,0.7177911102771759,0.6002290721471661,9.469714736938476,635.43219367665
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,119,7.512182738490573,0.8844224768877029,0.39218722343444823,1.0,1.6581066165651595,nan,1000.0,1.0,1.0,50592,692,0,140,0.6002290721471661,0.0,9787.75014279246,0.0,0.6002290721471661,0.0,5.89113532970576,0.0,10.0,0.0,7.228575808661325,nan,135.6261727469308,0.0,0.7296371161937714,0.0,6.4960169602972,nan,135.6261727469308,0.0,5.89113532970576,0.9242078488933789,0.7296371161937714,0.6002290721471661,9.493832092285157,685.1425099954722
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,120,7.512182738490573,0.8842404744029045,0.39292464703321456,1.0,2.441013757999127,nan,1000.0,1.0,1.0,50547,647,0,122,0.6002290721471661,0.0,8874.155661407145,0.0,0.6002290721471661,0.0,5.915835734415455,0.0,9.384615384615385,0.0,8.97504843198336,nan,135.22503896859976,0.0,0.7270708267505352,0.0,8.01190727582385,nan,135.22503896859976,0.0,5.915835734415455,0.9360226786267579,0.7270708267505352,0.6002290721471661,8.789627532958985,576.8201179914645
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,121,7.512182738490573,0.8841554775834084,0.3935546658933163,1.0,2.645115375518799,nan,1000.0,1.0,1.0,50391,491,0,66,0.6002290721471661,0.0,8983.373972561662,0.0,0.6002290721471661,0.0,5.936265161316989,0.0,6.6,0.0,9.223419046401977,nan,135.30926361083985,0.0,0.7695280134677887,0.0,8.178916179009965,nan,135.30926361083985,0.0,5.936265161316989,0.9461815948862372,0.7695280134677887,0.6002290721471661,6.7654631805419925,449.16869862808306
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,122,7.512182738490573,0.8841264790296555,0.3939763554930687,1.0,2.205810582637787,nan,1000.0,1.0,1.0,50421,521,0,62,0.6002290721471661,0.0,9508.122296803242,0.0,0.6002290721471661,0.0,5.957249787366359,0.0,6.2,0.0,8.205295372009278,nan,135.38396301269532,0.0,0.7399934351444244,0.0,7.227743632808931,nan,135.38396301269532,0.0,5.957249787366359,0.9460328647299551,0.7399934351444244,0.6002290721471661,6.769198150634765,475.40611484016205
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,123,7.512182738490573,0.8841634753346443,0.3943208184838295,1.0,2.408306300640106,nan,1000.0,1.0,1.0,50213,313,0,26,0.6002290721471661,0.0,9118.611122290562,0.0,0.6002290721471661,0.0,5.96984056299598,0.0,4.333333333333333,0.0,8.634691715240479,nan,135.42197926839194,0.0,0.7002037564913431,0.0,7.555445209342753,nan,135.42197926839194,0.0,5.96984056299598,0.9489265652196577,0.7002037564913431,0.6002290721471661,4.062659378051758,273.55833366871684
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,124,7.512182738490573,0.8840799799561501,0.394564246237278,1.0,1.8970408269337244,nan,1000.0,1.0,1.0,50282,382,0,30,0.6002290721471661,0.0,9426.583460728009,0.0,0.6002290721471661,0.0,5.985908840210778,0.0,4.285714285714286,0.0,8.342637675149101,nan,135.3686022077288,0.0,0.6984699879373822,0.0,7.25139077568691,nan,135.3686022077288,0.0,5.985908840210778,0.9502501397086563,0.6984699879373822,0.6002290721471661,4.737901077270508,329.93042112548034
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,125,7.512182738490573,0.8840989777445794,0.394892221391201,1.0,1.9965054869651795,nan,1000.0,1.0,1.0,50513,613,0,48,0.6002290721471661,0.0,9733.740355589498,0.0,0.6002290721471661,0.0,6.006893466260148,0.0,4.8,0.0,7.512520694732666,nan,135.3671112060547,0.0,0.7412036776542663,0.0,6.4864684827896655,nan,135.3671112060547,0.0,6.006893466260148,0.9540672522923883,0.7412036776542663,0.6002290721471661,6.7683555603027346,486.687017779475
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,126,7.538538511648829,0.8840649771690369,0.39530733585357664,1.0,2.1303136348724365,nan,1000.0,1.0,1.0,50222,322,0,36,0.6002290721471661,0.0,10145.130989803967,0.0,0.6002290721471661,0.0,6.020106406003721,0.0,5.142857142857143,0.0,8.171275683811732,nan,135.62824358258928,0.0,0.7436271565301078,0.0,7.008372831253113,nan,135.62824358258928,0.0,6.020106406003721,0.9547586707168868,0.7436271565301078,0.6002290721471661,4.746988525390625,355.07958464313896
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,127,7.6366155612809585,0.8839659783244133,0.39591798901557923,1.0,2.3922535397789697,nan,1000.0,1.0,1.0,50497,597,0,74,0.6002290721471661,0.0,9968.055153687725,0.0,0.6002290721471661,0.0,6.053120833580738,0.0,6.7272727272727275,0.0,9.0865159034729,nan,135.25828829678622,0.0,0.7224536754868247,0.0,7.741576840345714,nan,135.25828829678622,0.0,6.053120833580738,0.9275462070780564,0.7224536754868247,0.6002290721471661,7.439205856323242,548.2430334528249
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,128,7.6366155612809585,0.8839499792456627,0.39615216448903084,1.0,1.5466959059238434,nan,1000.0,1.0,1.0,50345,445,0,70,0.6002290721471661,0.0,10716.383858115367,0.0,0.6002290721471661,0.0,6.074105459630108,0.0,7.0,0.0,7.159969902038574,nan,135.27444763183593,0.0,0.7768461167812347,0.0,6.059655546158103,nan,135.27444763183593,0.0,6.074105459630108,0.9255630722653505,0.7768461167812347,0.6002290721471661,6.763722381591797,535.8191929057683
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,129,7.6366155612809585,0.8840134787559509,0.3964730101823807,1.0,1.8474878939715298,nan,1000.0,1.0,1.0,50439,539,0,82,0.6002290721471661,0.0,10650.196749903642,0.0,0.6002290721471661,0.0,6.096561209565018,0.0,7.454545454545454,0.0,7.602548555894331,nan,135.24953668767756,0.0,0.7710271152583036,0.0,6.391468417432213,nan,135.24953668767756,0.0,6.096561209565018,0.9313342171271729,0.7710271152583036,0.6002290721471661,7.438724517822266,585.7608212447005
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,130,7.662971334439215,0.8838464760780335,0.39727968722581863,1.0,2.418494906690386,nan,1000.0,1.0,1.0,50323,423,0,54,0.6002290721471661,0.0,9700.053564989652,0.0,0.6002290721471661,0.0,6.1115837817164085,0.0,6.0,0.0,9.898534721798367,nan,135.50689866807727,0.0,0.7402618063820733,0.0,8.2664122309393,nan,135.50689866807727,0.0,6.1115837817164085,0.9374104039465669,0.7402618063820733,0.6002290721471661,6.097810440063476,436.50241042453433
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,131,7.761048384071344,0.8837764778733254,0.39758763507008554,1.0,2.743661952018738,nan,1000.0,1.0,1.0,50106,206,0,18,0.6002290721471661,0.0,9154.080374558853,0.0,0.6002290721471661,0.0,6.119123497759123,0.0,3.6,0.0,10.002758312225343,nan,135.4776397705078,0.0,0.7293698191642761,0.0,8.297946435183936,nan,135.4776397705078,0.0,6.119123497759123,0.9394194743209262,0.7293698191642761,0.6002290721471661,3.3869409942626953,228.85200936397135
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,132,7.885481206861728,0.8836604762077331,0.3984542740881443,1.0,2.399264471871512,nan,1000.0,1.0,1.0,50461,561,0,158,0.6002290721471661,0.0,10112.328515663203,0.0,0.6002290721471661,0.0,6.151062167819275,0.0,11.285714285714286,0.0,9.076980420521327,nan,135.42636108398438,0.0,0.7179007445062909,0.0,7.479920012345508,nan,135.42636108398438,0.0,6.151062167819275,0.9350642594322479,0.7179007445062909,0.6002290721471661,9.479845275878906,707.862996096424
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,133,7.885481206861728,0.8834714782238007,0.39937850534915925,1.0,2.6084877144206655,nan,1000.0,1.0,1.0,50411,511,0,84,0.6002290721471661,0.0,9598.283866171714,0.0,0.6002290721471661,0.0,6.172143809599224,0.0,7.636363636363637,0.0,9.54385484348644,nan,135.33875066583806,0.0,0.7641819011081349,0.0,7.81239302927614,nan,135.33875066583806,0.0,6.172143809599224,0.9439620664604655,0.7641819011081349,0.6002290721471661,7.443631286621094,527.9056126394443
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,134,7.885481206861728,0.883481975197792,0.39966140419244767,1.0,2.2667707337273493,nan,1000.0,1.0,1.0,50376,476,0,52,0.6002290721471661,0.0,10270.18139419321,0.0,0.6002290721471661,0.0,6.200157371581851,0.0,5.777777777777778,0.0,8.6555282274882,nan,135.25012037489148,0.0,0.7213541600439284,0.0,7.038150332650058,nan,135.25012037489148,0.0,6.200157371581851,0.9158395746443392,0.7213541600439284,0.6002290721471661,6.0862554168701175,462.1581627386945
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,135,7.885481206861728,0.8833549779653549,0.4003662624955177,1.0,2.4298445853320034,nan,1000.0,1.0,1.0,50298,398,0,94,0.6002290721471661,0.0,9692.305520281552,0.0,0.6002290721471661,0.0,6.2210574265129335,0.0,8.545454545454545,0.0,9.074704950506037,nan,135.41211492365056,0.0,0.7385011694648049,0.0,7.329969692536931,nan,135.41211492365056,0.0,6.2210574265129335,0.9256248345036362,0.7385011694648049,0.6002290721471661,7.447666320800781,533.0768036154855
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,136,7.885481206861728,0.8834209766983986,0.400585270524025,1.0,1.7434461911519368,nan,1000.0,1.0,1.0,50250,350,0,16,0.6002290721471661,0.0,11588.69838568521,0.0,0.6002290721471661,0.0,6.233549941454588,0.0,2.6666666666666665,0.0,7.378119230270386,nan,135.54791768391928,0.0,0.7483105460802714,0.0,5.91997725313795,nan,135.54791768391928,0.0,6.233549941454588,0.9275417446030442,0.7483105460802714,0.6002290721471661,4.066437530517578,347.6609515705563
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,137,7.885481206861728,0.883297478556633,0.4014442902803421,1.0,3.014959454536438,nan,1000.0,1.0,1.0,50490,590,0,62,0.6002290721471661,0.0,10662.98142447928,0.0,0.6002290721471661,0.0,6.251581970521988,0.0,6.2,0.0,10.763504934310912,nan,135.4071273803711,0.0,0.7486008048057556,0.0,8.578923330260043,nan,135.4071273803711,0.0,6.251581970521988,0.929413475852796,0.7486008048057556,0.6002290721471661,6.770356369018555,533.149071223964
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,138,7.885481206861728,0.8832119765877724,0.40193711549043654,1.0,2.4395548635058932,nan,1000.0,1.0,1.0,50462,562,0,42,0.6002290721471661,0.0,10289.05730853738,0.0,0.6002290721471661,0.0,6.2702866891273565,0.0,4.666666666666667,0.0,9.002636909484863,nan,135.5929209391276,0.0,0.7243404255972968,0.0,7.127767260989368,nan,135.5929209391276,0.0,6.2702866891273565,0.9328726633869043,0.7243404255972968,0.6002290721471661,6.101681442260742,463.007578884182
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,139,7.885481206861728,0.8830194774270058,0.4027518704533577,1.0,2.64597487449646,nan,1000.0,1.0,1.0,50499,599,0,94,0.6002290721471661,0.0,10060.485363098716,0.0,0.6002290721471661,0.0,6.2938073286120275,0.0,7.833333333333333,0.0,10.140150864919027,nan,135.31957499186197,0.0,0.7014684205253919,0.0,7.975040471674195,nan,135.31957499186197,0.0,6.2938073286120275,0.9351372824773487,0.7014684205253919,0.6002290721471661,8.119174499511718,603.629121785923
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,140,7.885481206861728,0.8831104776263237,0.4029045337438583,1.0,1.5830742046236992,nan,1000.0,1.0,1.0,50498,598,0,32,0.6002290721471661,0.0,11625.109574723783,0.0,0.6002290721471661,0.0,6.310398508075586,0.0,4.0,0.0,7.581875443458557,nan,135.33406257629395,0.0,0.7125265598297119,0.0,5.9233831848722875,nan,135.33406257629395,0.0,6.310398508075586,0.9390403518796941,0.7125265598297119,0.6002290721471661,5.413362503051758,465.0043829889513
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,141,7.885481206861728,0.8829924768209457,0.40374692738056184,1.0,2.4732014735539756,nan,1000.0,1.0,1.0,50196,296,0,128,0.6002290721471661,0.0,10826.7449037407,0.0,0.6002290721471661,0.0,6.330836321453541,0.0,10.666666666666666,0.0,9.322263677914938,nan,135.28627395629883,0.0,0.7733314236005148,0.0,7.234679040179677,nan,135.28627395629883,0.0,6.330836321453541,0.9443327222205931,0.7733314236005148,0.6002290721471661,8.11717643737793,649.604694224442
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,142,7.885481206861728,0.8830004781484604,0.40394114702939987,1.0,1.7752934396266937,nan,1000.0,1.0,1.0,50157,257,0,38,0.6002290721471661,0.0,10997.91324356399,0.0,0.6002290721471661,0.0,6.367925340662391,0.0,5.428571428571429,0.0,8.157511029924665,nan,135.49696568080358,0.0,0.7968987567084176,0.0,6.288691049586324,nan,135.49696568080358,0.0,6.367925340662391,0.8363005255764213,0.7968987567084176,0.6002290721471661,4.742393798828125,384.9269635247396
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,143,7.885481206861728,0.8829939782619476,0.40444272294640543,1.0,2.2864654541015623,nan,1000.0,1.0,1.0,50399,499,0,70,0.6002290721471661,0.0,10948.7111232304,0.0,0.6002290721471661,0.0,6.388909966711762,0.0,7.0,0.0,8.520681667327882,nan,135.3244857788086,0.0,0.7155855119228363,0.0,6.525016788156805,nan,135.3244857788086,0.0,6.388909966711762,0.838265327864155,0.7155855119228363,0.6002290721471661,6.76622428894043,547.43555616152
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,144,7.885481206861728,0.8830174779891968,0.40468411058187487,1.0,2.3667174322264537,nan,1000.0,1.0,1.0,50287,387,0,38,0.6002290721471661,0.0,11228.042470145238,0.0,0.6002290721471661,0.0,6.414242195613651,0.0,5.428571428571429,0.0,8.488832337515694,nan,135.618168422154,0.0,0.7374846509524754,0.0,6.457433648937567,nan,135.618168422154,0.0,6.414242195613651,0.8011199900606595,0.7374846509524754,0.6002290721471661,4.746635894775391,392.9814864550833
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,145,7.885481206861728,0.8828544759750366,0.40559427499771117,1.0,2.6878708600997925,nan,1000.0,1.0,1.0,50424,524,0,90,0.6002290721471661,0.0,11214.031534182075,0.0,0.6002290721471661,0.0,6.433695819148944,0.0,8.181818181818182,0.0,9.224147363142533,nan,135.3107119473544,0.0,0.7962784712964838,0.0,6.970162969911495,nan,135.3107119473544,0.0,6.433695819148944,0.7999896698841531,0.7962784712964838,0.6002290721471661,7.442089157104492,616.771734380014
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,146,7.885481206861728,0.8828744766116142,0.4059369416534901,1.0,1.954666170206937,nan,1000.0,1.0,1.0,50542,642,0,66,0.6002290721471661,0.0,11175.081171363336,0.0,0.6002290721471661,0.0,6.45663147904648,0.0,6.0,0.0,8.093255910006436,nan,135.18176130814985,0.0,0.7336180806159973,0.0,6.074977537740199,nan,135.18176130814985,0.0,6.45663147904648,0.7898469012305733,0.7336180806159973,0.6002290721471661,7.434996871948242,614.6294644249834
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,147,7.885481206861728,0.8827019774913788,0.40666977792978287,1.0,2.0968020141124724,nan,1000.0,1.0,1.0,50690,790,0,152,0.6002290721471663,0.0,11279.183217440308,0.0,0.6002290721471663,0.0,6.485026476053463,0.0,10.133333333333333,0.0,8.674260457356771,nan,135.4768849690755,0.0,0.704211042324702,0.0,6.467829534904346,nan,135.4768849690755,0.0,6.485026476053463,0.7909179270663762,0.704211042324702,0.6002290721471663,10.160766372680664,845.9387413080233
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,148,7.885481206861728,0.8825854781270027,0.40741674065589906,0.9962962962962962,2.508881610631943,nan,1000.0,0.9928571428571429,1.0,50634,735,0,49,0.6002290721471661,0.0,10971.758582708064,0.0,0.6002290721471661,0.0,6.5001716639690725,0.0,4.9,0.0,10.117993497848511,nan,135.24740447998047,0.0,0.7322537839412689,0.0,7.4941987442090205,nan,135.24740447998047,0.0,6.5001716639690725,0.7888628881766387,0.7322537839412689,0.6002290721471661,6.7623702239990235,548.5879291354031
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,149,7.885481206861728,0.8825289770960808,0.40793911352753637,1.0,2.89913449022505,nan,1000.0,1.0,1.0,50299,399,0,58,0.6002290721471661,0.0,10920.985187131211,0.0,0.6002290721471661,0.0,6.515749527158678,0.0,6.444444444444445,0.0,9.700895415412056,nan,135.49541897243924,0.0,0.7906743685404459,0.0,7.137519968568788,nan,135.49541897243924,0.0,6.515749527158678,0.7898816992122237,0.7906743685404459,0.6002290721471661,6.097293853759766,491.44433342090446
