algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,noise_norm_honest,noise_norm_attacker,balance_threshold_honest,balance_threshold_attacker,sigma_dp_honest,sigma_dp_attacker,balance_kept_honest,balance_kept_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,132,7.565592585037951,0.7970219799876213,0.5973059964179993,1.0,1.7675256133079529,nan,1000.0,1.0,1.0,50461,561,0,158,5713.667540074773,0.0,135.42636108398438,0.0,6.665616072372646,nan,0.6002290721471661,0.0,11.285714285714286,0.0,135.42636108398438,0.0,5.784397799092292,0.0,0.6002290721471661,0.0,8.088811976569039,nan,0.534617760351726,0.0,5.784397799092292,0.9353686150527207,0.534617760351726,0.6002290721471661,9.479845275878906,399.95672780523404
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,133,7.5681393545456235,0.7971659782528877,0.5979238817095757,1.0,1.394377957690846,nan,1000.0,1.0,1.0,50411,511,0,84,5233.981119670383,0.0,135.33875066583806,0.0,6.79321807267853,nan,0.6002290721471661,0.0,7.636363636363637,0.0,135.33875066583806,0.0,5.806004589255614,0.0,0.6002290721471661,0.0,8.298799991607666,nan,0.39941369132562116,0.0,5.806004589255614,0.9428046840884193,0.39941369132562116,0.6002290721471661,7.443631286621094,287.8689615818711
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,134,7.5681393545456235,0.7974094793200492,0.5983143243193626,1.0,1.7376451856560178,nan,1000.0,1.0,1.0,50376,476,0,52,5670.9132307356485,0.0,135.25012037489148,0.0,6.413938100585219,nan,0.6002290721471661,0.0,5.777777777777778,0.0,135.25012037489148,0.0,5.835602407802677,0.0,0.6002290721471661,0.0,7.887871053483751,nan,0.543493241071701,0.0,5.835602407802677,0.9234837853084698,0.543493241071701,0.6002290721471661,6.0862554168701175,255.19109538310414
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,135,7.5681393545456235,0.7974084803462028,0.598680105805397,1.0,1.114100068807602,nan,1000.0,1.0,1.0,50298,398,0,94,5668.84363979289,0.0,135.41211492365056,0.0,6.452613624147204,nan,0.6002290721471661,0.0,8.545454545454545,0.0,135.41211492365056,0.0,5.857788489868046,0.0,0.6002290721471661,0.0,7.98851390318437,nan,0.36048095334659924,0.0,5.857788489868046,0.937635849079177,0.36048095334659924,0.6002290721471661,7.447666320800781,311.786400188609
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,136,7.5681393545456235,0.797382479608059,0.5989824414253235,1.0,1.5104798873265584,nan,1000.0,1.0,1.0,50250,350,0,16,6008.083636581788,0.0,135.54791768391928,0.0,5.58936156393722,nan,0.6002290721471661,0.0,2.6666666666666665,0.0,135.54791768391928,0.0,5.87037926549767,0.0,0.6002290721471661,0.0,6.966070016225179,nan,0.6638588110605875,0.0,5.87037926549767,0.9412900206202528,0.6638588110605875,0.6002290721471661,4.066437530517578,180.24250909745362
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,137,7.5681393545456235,0.7973099792003632,0.5997265866398811,1.0,1.167079371213913,nan,1000.0,1.0,1.0,50490,590,0,62,5525.611283864111,0.0,135.4071273803711,0.0,7.450470011106228,nan,0.6002290721471661,0.0,6.2,0.0,135.4071273803711,0.0,5.891142567045679,0.0,0.6002290721471661,0.0,9.34769639968872,nan,0.27588702123612163,0.0,5.891142567045679,0.9465771519305376,0.27588702123612163,0.6002290721471661,6.770356369018555,276.28056419320563
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,138,7.5681393545456235,0.7972099795937538,0.6005316147208214,1.0,1.5439226130644481,nan,1000.0,1.0,1.0,50462,562,0,42,5758.326432054471,0.0,135.5929209391276,0.0,6.376618307980641,nan,0.6002290721471661,0.0,4.666666666666667,0.0,135.5929209391276,0.0,5.9100287304901125,0.0,0.6002290721471661,0.0,8.053907659318712,nan,0.41037273075845504,0.0,5.9100287304901125,0.9522678947142442,0.41037273075845504,0.6002290721471661,6.101681442260742,259.1246894424512
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,139,7.5681393545456235,0.7971664807200431,0.6013355347514152,1.0,1.3202125529448192,nan,1000.0,1.0,1.0,50499,599,0,94,5917.785181159052,0.0,135.31957499186197,0.0,6.941453902054668,nan,0.6002290721471661,0.0,7.833333333333333,0.0,135.31957499186197,0.0,5.9345180295897215,0.0,0.6002290721471661,0.0,8.825960199038187,nan,0.32354920466120046,0.0,5.9345180295897215,0.955612441063322,0.32354920466120046,0.6002290721471661,8.119174499511718,355.0671108695431
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,140,7.5681393545456235,0.7971719783544541,0.6021104779839516,1.0,0.760493909008801,nan,1000.0,1.0,1.0,50498,598,0,32,5443.214987528552,0.0,135.33406257629395,0.0,5.638750639585801,nan,0.6002290721471661,0.0,4.0,0.0,135.33406257629395,0.0,5.951305730429219,0.0,0.6002290721471661,0.0,7.217548429965973,nan,0.32907504867762327,0.0,5.951305730429219,0.9607695362912794,0.32907504867762327,0.6002290721471661,5.413362503051758,217.7285995011421
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,141,7.5681393545456235,0.7972304812073707,0.60239720672369,1.0,1.2842305600643158,nan,1000.0,1.0,1.0,50196,296,0,128,5431.110013636079,0.0,135.28627395629883,0.0,6.187004826062032,nan,0.6002290721471661,0.0,10.666666666666666,0.0,135.28627395629883,0.0,5.976487281688462,0.0,0.6002290721471661,0.0,7.972280462582906,nan,0.4062259855369727,0.0,5.976487281688462,0.9696830019400717,0.4062259855369727,0.6002290721471661,8.11717643737793,325.8666008181647
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,142,7.5681393545456235,0.7973339787125587,0.6029945600032807,1.0,1.0448406892163413,nan,1000.0,1.0,1.0,50157,257,0,38,5426.816026119473,0.0,135.49696568080358,0.0,5.87456424547608,nan,0.6002290721471661,0.0,5.428571428571429,0.0,135.49696568080358,0.0,6.015186144796068,0.0,0.6002290721471661,0.0,7.62031752722604,nan,0.503551402262279,0.0,6.015186144796068,0.8785357354873021,0.503551402262279,0.6002290721471661,4.742393798828125,189.93856091418155
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,143,7.5681393545456235,0.7973079788684845,0.603512864112854,1.0,1.3126743257045745,nan,1000.0,1.0,1.0,50399,499,0,70,6198.656553761977,0.0,135.3244857788086,0.0,5.91356345883782,nan,0.6002290721471661,0.0,7.0,0.0,135.3244857788086,0.0,6.036170770845439,0.0,0.6002290721471661,0.0,7.722216415405273,nan,0.39895932991057637,0.0,6.036170770845439,0.8813848518180477,0.39895932991057637,0.6002290721471661,6.76622428894043,309.93282768809894
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,144,7.5681393545456235,0.7974124801158905,0.6041831585764885,1.0,0.7857035824230739,nan,1000.0,1.0,1.0,50287,387,0,38,6215.751575605268,0.0,135.618168422154,0.0,5.780309793326862,nan,0.6002290721471661,0.0,5.428571428571429,0.0,135.618168422154,0.0,6.062493244407839,0.0,0.6002290721471661,0.0,7.598696844918387,nan,0.28349860730980125,0.0,6.062493244407839,0.8500080656641027,0.28349860730980125,0.6002290721471661,4.746635894775391,217.55130514618438
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,145,7.5681393545456235,0.7971444803476334,0.6050203803181649,1.0,1.1883698214184155,nan,1000.0,1.0,1.0,50424,524,0,90,5790.002932528944,0.0,135.3107119473544,0.0,6.231530191680974,nan,0.6002290721471661,0.0,8.181818181818182,0.0,135.3107119473544,0.0,6.096286019292418,0.0,0.6002290721471661,0.0,8.246658368544145,nan,0.29424780556424096,0.0,6.096286019292418,0.8271523606219595,0.29424780556424096,0.6002290721471661,7.442089157104492,318.4501612890919
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,146,7.5681393545456235,0.7973204791545868,0.6055836072564125,1.0,1.190106588331136,nan,1000.0,1.0,1.0,50542,642,0,66,6054.730670482375,0.0,135.18176130814985,0.0,5.397465205003346,nan,0.6002290721471661,0.0,6.0,0.0,135.18176130814985,0.0,6.132267480717765,0.0,0.6002290721471661,0.0,7.190654928034002,nan,0.46766878122633154,0.0,6.132267480717765,0.7915919331371085,0.46766878122633154,0.6002290721471661,7.434996871948242,333.01018687653067
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,147,7.5681393545456235,0.7971424803137779,0.6058981114625931,1.0,1.600525677204132,nan,1000.0,1.0,1.0,50690,790,0,152,6059.293696751114,0.0,135.4768849690755,0.0,5.708826844931022,nan,0.6002290721471663,0.0,10.133333333333333,0.0,135.4768849690755,0.0,6.163880074186459,0.0,0.6002290721471663,0.0,7.656332111358642,nan,0.5052672644456228,0.0,6.163880074186459,0.7967437092422813,0.5052672644456228,0.6002290721471663,10.160766372680664,454.4470272563335
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,148,7.5681393545456235,0.79699697971344,0.6071215724945068,1.0,1.1693170920014382,nan,1000.0,1.0,1.0,50634,734,0,50,5823.591521037767,0.0,135.24740447998047,0.0,6.498811438768856,nan,0.6002290721471661,0.0,5.0,0.0,135.24740447998047,0.0,6.181245473926776,0.0,0.6002290721471661,0.0,8.774111032485962,nan,0.3527990259230137,0.0,6.181245473926776,0.7996754416990867,0.3527990259230137,0.6002290721471661,6.7623702239990235,291.1795760518884
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,149,7.5681393545456235,0.7972114789485931,0.6072760152816773,1.0,1.2420612176259358,nan,1000.0,1.0,1.0,50299,399,0,58,5971.233673166594,0.0,135.49541897243924,0.0,6.141438655267154,nan,0.6002290721471661,0.0,6.444444444444445,0.0,135.49541897243924,0.0,6.200131637371209,0.0,0.6002290721471661,0.0,8.34708054860433,nan,0.3324403531021542,0.0,6.200131637371209,0.8053980249875078,0.3324403531021542,0.6002290721471661,6.097293853759766,268.7055152924967
