algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_threshold_honest,balance_threshold_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_kept_honest,balance_kept_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,6.483763592755667,0.8845783106486003,0.3888526842991511,1.0,2.0712688129681807,nan,1000.0,1.0,1.0,30918,1018,0,318,0.7703562424733088,0.0,135.38893655630258,0.0,7.869456621316763,nan,7.559483463829328,nan,8532.571000006563,0.0,0.600229072147166,0.0,5.145049384669188,0.0,0.600229072147166,0.0,135.38893655630258,0.0,12.23076923076923,0.0,5.145049384669188,0.9081789739468757,0.7703562424733088,0.600229072147166,11.733707834879556,739.4894866672354
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,6.483763592755667,0.8845249785979589,0.3893404107292493,1.0,2.1503801494836807,nan,1000.0,1.0,1.0,30644,744,0,326,0.7541371198991934,0.0,135.46997197469076,0.0,7.920877516269684,nan,7.558321772299909,nan,8865.080663688785,0.0,0.6002290721471661,0.0,5.185859136887062,0.0,0.6002290721471661,0.0,135.46997197469076,0.0,13.583333333333334,0.0,5.185859136887062,0.8877412251375301,0.7541371198991934,0.6002290721471661,10.83759775797526,709.2064530951027
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,6.483763592755667,0.8844489773114522,0.38969688018163046,1.0,2.2287953751427785,nan,1000.0,1.0,1.0,30322,422,0,102,0.7870804114001138,0.0,135.4213420322963,0.0,7.77152681350708,nan,7.366532890749066,nan,9154.280412903394,0.0,0.6002290721471661,0.0,5.207169238406409,0.0,0.6002290721471661,0.0,135.4213420322963,0.0,7.285714285714286,0.0,5.207169238406409,0.875514057737886,0.7870804114001138,0.6002290721471661,6.319662628173828,427.19975260215836
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,6.483763592755667,0.8844363113244375,0.3899313493569692,1.0,2.076991692185402,nan,1000.0,1.0,1.0,30247,347,0,24,0.7596150487661362,0.0,135.1713161468506,0.0,7.771098613739014,nan,7.3171828207411505,nan,8205.88530757041,0.0,0.6002290721471661,0.0,5.214749639976171,0.0,0.6002290721471661,0.0,135.1713161468506,0.0,3.0,0.0,5.214749639976171,0.879181509362955,0.7596150487661362,0.6002290721471661,3.6045684305826824,218.8236082018776
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,6.527474828704547,0.8843116456270218,0.390535131196181,1.0,2.2565871328115463,nan,1000.0,1.0,1.0,30261,361,0,140,0.7131940331310034,0.0,135.5589780807495,0.0,8.85509580373764,nan,8.282462030728844,nan,8738.031552892291,0.0,0.6002290721471661,0.0,5.239640672534045,0.0,0.6002290721471661,0.0,135.5589780807495,0.0,8.75,0.0,5.239640672534045,0.8750126178611644,0.7131940331310034,0.6002290721471661,7.22981216430664,466.02834948758886
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,6.527474828704547,0.8842779765526454,0.39096967001756033,1.0,2.081825049718221,nan,1000.0,1.0,1.0,30662,762,0,108,0.7281609455744426,0.0,135.51789042154948,0.0,8.138460254669189,nan,7.561590246310667,nan,8770.985880922875,0.0,0.6002290721471663,0.0,5.259041532741254,0.0,0.6002290721471663,0.0,135.51789042154948,0.0,7.2,0.0,5.259041532741254,0.8719464219140224,0.7281609455744426,0.6002290721471663,6.775894521077474,438.54929404614376
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,6.527474828704547,0.8842433128754298,0.39131697922945025,1.0,1.930888330936432,nan,1000.0,1.0,1.0,30424,524,0,110,0.7082735459009807,0.0,135.61760355631512,0.0,8.055484104156495,nan,7.434764923668627,nan,9044.861487977576,0.0,0.6002290721471663,0.0,5.278200589991279,0.0,0.6002290721471663,0.0,135.61760355631512,0.0,7.333333333333333,0.0,5.278200589991279,0.8692206446083489,0.7082735459009807,0.6002290721471663,6.780880177815755,452.2430743988788
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,6.706031278957155,0.884114644130071,0.39208974530299506,1.0,2.253949934786016,nan,1000.0,1.0,1.0,30395,495,0,286,0.7335305566137488,0.0,135.25557708740234,0.0,8.523910609158603,nan,7.814823726133349,nan,8946.300839057441,0.0,0.6002290721471659,0.0,5.303026523476023,0.0,0.6002290721471659,0.0,135.25557708740234,0.0,13.0,0.0,5.303026523476023,0.8651461589342175,0.7335305566137488,0.6002290721471659,9.918742319742838,656.062061530879
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,6.706031278957155,0.8841389777263006,0.3922403436899185,1.0,1.8645648035136135,nan,1000.0,1.0,1.0,30286,386,0,54,0.7584126754240557,0.0,135.37337424538353,0.0,7.375928748737682,nan,6.717407827901101,nan,9495.60895640283,0.0,0.6002290721471661,0.0,5.328330749706896,0.0,0.6002290721471661,0.0,135.37337424538353,0.0,4.909090909090909,0.0,5.328330749706896,0.8269526904227074,0.7584126754240557,0.6002290721471661,4.963690388997396,348.1723284014371
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,6.706031278957155,0.883892643849055,0.39327391068140666,1.0,2.4731518268585204,nan,1000.0,1.0,1.0,30843,943,0,320,0.752820395231247,0.0,135.46704833984376,0.0,9.070507469177246,nan,8.205806882790965,nan,8639.331031731317,0.0,0.6002290721471661,0.0,5.363093150396347,0.0,0.6002290721471661,0.0,135.46704833984376,0.0,12.8,0.0,5.363093150396347,0.8086533632288903,0.752820395231247,0.6002290721471661,11.28892069498698,719.9442526442765
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,6.706031278957155,0.8838763103882472,0.39357687185208,1.0,1.8702837884426118,nan,1000.0,1.0,1.0,30516,616,0,214,0.7614847034215927,0.0,135.43055572509766,0.0,7.501469135284424,nan,6.7412547118293205,nan,9252.583695932944,0.0,0.6002290721471659,0.0,5.3888973098356345,0.0,0.6002290721471659,0.0,135.43055572509766,0.0,10.7,0.0,5.3888973098356345,0.799705277141052,0.7614847034215927,0.6002290721471659,9.028703715006511,616.8389130621964
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,6.706031278957155,0.8837249777714411,0.39426607380310696,1.0,2.3179334742682323,nan,1000.0,1.0,1.0,30664,764,0,222,0.7633843705767677,0.0,135.43089149111793,0.0,8.67907326562064,nan,7.747694151313654,nan,9017.93832147685,0.0,0.6002290721471659,0.0,5.408966526182905,0.0,0.6002290721471659,0.0,135.43089149111793,0.0,10.571428571428571,0.0,5.408966526182905,0.8043802841433528,0.7633843705767677,0.6002290721471659,9.480162404378255,631.2556825033794
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,6.802882891916202,0.8836833131313324,0.394902267853419,1.0,2.4121358955607697,nan,1000.0,1.0,1.0,30381,481,0,160,0.7429832816123962,0.0,135.31995705997244,0.0,8.878348687115837,nan,7.87292319199902,nan,9036.262092117722,0.0,0.6002290721471661,0.0,5.422702287725916,0.0,0.6002290721471661,0.0,135.31995705997244,0.0,9.411764705882353,0.0,5.422702287725916,0.8117720873639862,0.7429832816123962,0.6002290721471661,7.668130900065104,512.0548518866709
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,6.802882891916202,0.8835629765192667,0.3954546621441841,1.0,2.6116937490609975,nan,1000.0,1.0,1.0,30331,431,0,80,0.7859053290807284,0.0,135.40400578425482,0.0,8.884748018704927,nan,7.826248539494221,nan,9132.46372375782,0.0,0.6002290721471661,0.0,5.43638777072495,0.0,0.6002290721471661,0.0,135.40400578425482,0.0,6.153846153846154,0.0,5.43638777072495,0.8118040352264608,0.7859053290807284,0.6002290721471661,5.867506917317709,395.7400946961722
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,6.802882891916202,0.8835053114096324,0.3958512871464093,1.0,2.5912430816226535,nan,1000.0,1.0,1.0,30164,264,0,44,0.7134411003854539,0.0,135.37514411078558,0.0,9.897156291537815,nan,8.660114866293554,nan,8496.357658454674,0.0,0.6002290721471661,0.0,5.4442521971748015,0.0,0.6002290721471661,0.0,135.37514411078558,0.0,4.888888888888889,0.0,5.4442521971748015,0.8156091279535861,0.7134411003854539,0.6002290721471661,4.061254323323568,254.8907297536402
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,6.802882891916202,0.8835726455847422,0.3959965403874715,1.0,1.7203538748953078,nan,1000.0,1.0,1.0,30205,305,0,40,0.6593093772729238,0.0,135.3251020643446,0.0,8.692784468332926,nan,7.555737113751288,nan,8921.008089359331,0.0,0.6002290721471661,0.0,5.458486451383793,0.0,0.6002290721471661,0.0,135.3251020643446,0.0,4.444444444444445,0.0,5.458486451383793,0.8087139802672964,0.6593093772729238,0.6002290721471661,4.059753061930339,267.63024268077993
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,6.802882891916202,0.8835239783922831,0.39645135790109637,1.0,2.187747017542521,nan,1000.0,1.0,1.0,30524,624,0,96,0.7956519405047099,0.0,135.44275410970053,0.0,7.641461658477783,nan,6.597798824689375,nan,10386.147643059197,0.0,0.6002290721471663,0.0,5.472736082897016,0.0,0.6002290721471663,0.0,135.44275410970053,0.0,6.4,0.0,5.472736082897016,0.809435055934778,0.7956519405047099,0.6002290721471663,6.772137705485026,519.3073821529598
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,6.802882891916202,0.8835373139381408,0.39673476547002795,1.0,2.423057273030281,nan,1000.0,1.0,1.0,30150,250,0,40,0.7763107270002365,0.0,135.30488395690918,0.0,8.865476131439209,nan,7.603777483458731,nan,10149.314216830924,0.0,0.6002290721471661,0.0,5.479199970681963,0.0,0.6002290721471661,0.0,135.30488395690918,0.0,5.0,0.0,5.479199970681963,0.8117859213404212,0.7763107270002365,0.6002290721471661,3.6081302388509116,270.6483791154913
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,6.802882891916202,0.8833136435349782,0.39767374445994697,1.0,2.49183065071702,nan,1000.0,1.0,1.0,30356,456,0,134,0.7269574459642172,0.0,135.4249963760376,0.0,9.609216570854187,nan,8.186910059812774,nan,9763.09396594666,0.0,0.6002290721471661,0.0,5.503846659205927,0.0,0.6002290721471661,0.0,135.4249963760376,0.0,8.375,0.0,5.503846659205927,0.7903896819962458,0.7269574459642172,0.6002290721471661,7.222666473388672,520.6983448504885
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,6.802882891916202,0.8834343105554581,0.397789208094279,1.0,1.539482240875562,nan,1000.0,1.0,1.0,30273,373,0,78,0.7432227780421575,0.0,135.43261082967123,0.0,7.288320422172546,nan,6.168281692891017,nan,10805.81924594366,0.0,0.6002290721471661,0.0,5.518376621466166,0.0,0.6002290721471661,0.0,135.43261082967123,0.0,6.5,0.0,5.518376621466166,0.7855959187393703,0.7432227780421575,0.6002290721471661,5.417304433186849,432.23276983774633
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.012266412575502,0.8832973096768061,0.39834655622641246,1.0,2.106397867202759,nan,1000.0,1.0,1.0,30533,633,0,160,0.764755775531133,0.0,135.40364922417535,0.0,8.300621694988674,nan,6.978339042299193,nan,10027.480004067333,0.0,0.600229072147166,0.0,5.5329203689822934,0.0,0.600229072147166,0.0,135.40364922417535,0.0,8.88888888888889,0.0,5.5329203689822934,0.7906221504200975,0.764755775531133,0.600229072147166,8.124218953450521,601.64880024404
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.012266412575502,0.8832486448685328,0.39885539005200066,1.0,2.3934540965340356,nan,1000.0,1.0,1.0,30290,390,0,62,0.7550357742743059,0.0,135.35839150168678,0.0,9.210217085751621,nan,7.691588028640163,nan,9912.806289333523,0.0,0.6002290721471661,0.0,5.5473607415109,0.0,0.6002290721471661,0.0,135.35839150168678,0.0,5.636363636363637,0.0,5.5473607415109,0.785600868213351,0.7550357742743059,0.6002290721471661,4.963141021728515,363.4695639422291
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.012266412575502,0.8832346443335215,0.399151363770167,1.0,2.489010149782354,nan,1000.0,1.0,1.0,30355,455,0,52,0.728552823716944,0.0,135.58178433504972,0.0,9.26463491266424,nan,7.685624489483415,nan,9987.487763159417,0.0,0.6002290721471661,0.0,5.557236969895054,0.0,0.6002290721471661,0.0,135.58178433504972,0.0,4.7272727272727275,0.0,5.557236969895054,0.7888675050103183,0.728552823716944,0.6002290721471661,4.971332092285156,366.2078846491787
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.025107744489526,0.8831173104047775,0.39968521912892657,1.0,2.162741415640887,nan,1000.0,1.0,1.0,30139,239,0,206,0.7202386084724876,0.0,135.38102273380056,0.0,8.595097345464369,nan,7.082822443579118,nan,10015.066835287394,0.0,0.6002290721471661,0.0,5.580030220087381,0.0,0.6002290721471661,0.0,135.38102273380056,0.0,12.117647058823529,0.0,5.580030220087381,0.7762324474712876,0.7202386084724876,0.6002290721471661,7.671591288248698,567.520453999619
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.025107744489526,0.8829923093318939,0.4004412066936493,1.0,2.5837408234091366,nan,1000.0,1.0,1.0,30550,650,0,136,0.7491752049502205,0.0,135.3892561968635,0.0,9.859997272491455,nan,8.071180379788164,nan,9641.238329404468,0.0,0.6002290721471661,0.0,5.5981804821646985,0.0,0.6002290721471661,0.0,135.3892561968635,0.0,8.0,0.0,5.5981804821646985,0.7752248508460579,0.7491752049502205,0.6002290721471661,7.672057851155599,546.3368386662532
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.042858477141169,0.8828629779815674,0.4011173568169276,1.0,2.5282284140586855,nan,1000.0,1.0,1.0,30537,637,0,100,0.7643513957659404,0.0,135.3819844563802,0.0,9.461704953511555,nan,7.693684327030268,nan,10357.86485955032,0.0,0.6002290721471663,0.0,5.617629218058831,0.0,0.6002290721471663,0.0,135.3819844563802,0.0,6.666666666666667,0.0,5.617629218058831,0.7580310519306527,0.7643513957659404,0.6002290721471663,6.76909922281901,517.8932429775159
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.04527868385168,0.8828033123413722,0.40170353253682456,1.0,2.4176488002141316,nan,1000.0,1.0,1.0,30325,425,0,122,0.7448308149973552,0.0,135.54149068196614,0.0,9.247290388743084,nan,7.469373236624631,nan,9843.034367065413,0.0,0.6002290721471663,0.0,5.629825723850244,0.0,0.6002290721471663,0.0,135.54149068196614,0.0,8.133333333333333,0.0,5.629825723850244,0.7647525776531143,0.7448308149973552,0.6002290721471663,6.777074534098308,492.15171835327055
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.285254269076646,0.8827713104089101,0.4022438598672549,1.0,2.047797054052353,nan,1000.0,1.0,1.0,30413,513,0,68,0.7075444608926773,0.0,135.39488728841147,0.0,9.055484692255655,nan,7.265844007284741,nan,10327.997304961418,0.0,0.6002290721471661,0.0,5.640663014655204,0.0,0.6002290721471661,0.0,135.39488728841147,0.0,5.666666666666667,0.0,5.640663014655204,0.7650467194182675,0.7075444608926773,0.6002290721471661,5.415795491536458,413.1198921984567
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.5168859430749215,0.8825273108482361,0.4034925889968872,0.9988496416348143,2.8975612626356235,nan,1000.0,0.9977172253034323,1.0,30686,788,0,128,0.7463834951905643,0.0,135.5820285572725,0.0,11.063035880818086,nan,8.817660901414394,nan,9985.134347746152,0.0,0.6002290721471661,0.0,5.657594033134334,0.0,0.6002290721471661,0.0,135.5820285572725,0.0,7.529411764705882,0.0,5.657594033134334,0.7658724255276848,0.7463834951905643,0.6002290721471661,7.682981618245443,565.8242797056153
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.5168859430749215,0.8824833116928736,0.4040227385361989,1.0,2.6598551731843214,nan,1000.0,1.0,1.0,30285,385,0,78,0.744063675403595,0.0,135.40809396597055,0.0,9.267108000241793,nan,7.337160175657441,nan,10460.110097353152,0.0,0.6002290721471661,0.0,5.668097850784872,0.0,0.6002290721471661,0.0,135.40809396597055,0.0,6.0,0.0,5.668097850784872,0.7672132639088098,0.744063675403595,0.6002290721471661,5.867684071858724,453.27143755196994
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.5168859430749215,0.8824609768390655,0.4044216192762057,1.0,2.4121013599283554,nan,1000.0,1.0,1.0,30551,651,0,134,0.7099426235346233,0.0,135.52423993278953,0.0,9.371587304507985,nan,7.3705794946154475,nan,10244.354668956192,0.0,0.6002290721471661,0.0,5.683053665363892,0.0,0.6002290721471661,0.0,135.52423993278953,0.0,7.882352941176471,0.0,5.683053665363892,0.7667655040802772,0.7099426235346233,0.6002290721471661,7.679706929524739,580.5134312408509
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.5168859430749215,0.8824689769744873,0.40467546025911966,1.0,2.018814195286144,nan,1000.0,1.0,1.0,30254,354,0,54,0.7772253751754761,0.0,135.28198658336294,0.0,8.191088806499135,nan,6.399334579424339,nan,11360.156526449708,0.0,0.6002290721471661,0.0,5.691941511068192,0.0,0.6002290721471661,0.0,135.28198658336294,0.0,4.909090909090909,0.0,5.691941511068192,0.7691780838256844,0.7772253751754761,0.6002290721471661,4.960339508056641,416.53907263648927
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,7.598920235214612,0.8822929773728053,0.4058360798160235,0.9990338164251208,2.664722427725792,nan,1000.0,0.9980842911877394,1.0,30211,312,0,153,0.7777895107865334,0.0,135.53030681610107,0.0,10.44883531332016,nan,8.108971430904036,nan,10414.58305677993,0.0,0.6002290721471661,0.0,5.705449945871341,0.0,0.6002290721471661,0.0,135.53030681610107,0.0,9.5625,0.0,5.705449945871341,0.7720520162098234,0.7777895107865334,0.6002290721471661,7.228283030192057,555.4444296949296
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,7.598920235214612,0.8823269780476888,0.4060038043061892,1.0,1.846148205300172,nan,1000.0,1.0,1.0,30288,388,0,68,0.6782851641376814,0.0,135.51366424560547,0.0,8.713438073794046,nan,6.717259691685562,nan,10422.675127482102,0.0,0.6002290721471661,0.0,5.7298531501791725,0.0,0.6002290721471661,0.0,135.51366424560547,0.0,5.666666666666667,0.0,5.7298531501791725,0.7036855887435282,0.6782851641376814,0.6002290721471661,5.420546569824219,416.90700509928416
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,7.598920235214612,0.8823509786526362,0.4064161382118861,1.0,2.503794244357518,nan,1000.0,1.0,1.0,30371,471,0,98,0.7624361855643136,0.0,135.6200725010463,0.0,8.797240665980748,nan,6.736801734429972,nan,11369.109897904182,0.0,0.6002290721471661,0.0,5.741164953802827,0.0,0.6002290721471661,0.0,135.6200725010463,0.0,7.0,0.0,5.741164953802827,0.7054157760021079,0.7624361855643136,0.6002290721471661,6.328936716715495,530.5584619021952
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,7.598920235214612,0.8823326456546784,0.4067739280064901,1.0,2.271779640154405,nan,1000.0,1.0,1.0,30370,470,0,54,0.7095566608689048,0.0,135.25609796697444,0.0,8.784507274627686,nan,6.682352838307873,nan,11368.238423666517,0.0,0.6002290721471661,0.0,5.757578390026162,0.0,0.6002290721471661,0.0,135.25609796697444,0.0,4.909090909090909,0.0,5.757578390026162,0.6789472958346411,0.7095566608689048,0.6002290721471661,4.959390258789062,416.8354088677723
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,7.598920235214612,0.8821853119134903,0.4073746490478516,1.0,2.4685172364115715,nan,1000.0,1.0,1.0,30213,313,0,160,0.7601290643215179,0.0,135.27369117736816,0.0,8.911689043045044,nan,6.734056007756209,nan,11465.846121521638,0.0,0.6002290721471661,0.0,5.773672885949112,0.0,0.6002290721471661,0.0,135.27369117736816,0.0,10.0,0.0,5.773672885949112,0.6767701714345374,0.7601290643215179,0.6002290721471661,7.214596862792969,611.5117931478206
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,7.598920235214612,0.8821943122148513,0.4078332032759984,1.0,2.1324235465791492,nan,1000.0,1.0,1.0,30477,577,0,166,0.7235985199610392,0.0,135.5217785305447,0.0,8.420142942004734,nan,6.320346200099306,nan,11265.045879757046,0.0,0.600229072147166,0.0,5.792934530927313,0.0,0.600229072147166,0.0,135.5217785305447,0.0,9.222222222222221,0.0,5.792934530927313,0.6697791102213263,0.7235985199610392,0.600229072147166,8.131306711832682,675.9027527854228
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,7.598920235214612,0.8820409792661666,0.40863105177879333,1.0,2.3815731390526422,nan,1000.0,1.0,1.0,30516,616,0,188,0.7374662788290727,0.0,135.47031763980263,0.0,9.044810044138055,nan,6.744124162361371,nan,10996.519201380199,0.0,0.600229072147166,0.0,5.809584530052955,0.0,0.600229072147166,0.0,135.47031763980263,0.0,9.894736842105264,0.0,5.809584530052955,0.6710554767747845,0.7374662788290727,0.600229072147166,8.579786783854166,696.4462160874126
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,7.598920235214612,0.8819419791301092,0.40931917508443194,1.0,2.54205789736339,nan,1000.0,1.0,1.0,30602,702,0,78,0.7341771296092442,0.0,135.51678466796875,0.0,10.272726433617729,nan,7.608806385850225,nan,10971.959708036404,0.0,0.6002290721471661,0.0,5.8222914455166555,0.0,0.6002290721471661,0.0,135.51678466796875,0.0,5.571428571428571,0.0,5.8222914455166555,0.6711319726039028,0.7341771296092442,0.6002290721471661,6.324116617838541,512.0247863750322
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,7.598920235214612,0.8818663124243419,0.40989414115746814,1.0,2.6760041458266124,nan,1000.0,1.0,1.0,30389,489,0,94,0.7491209890161242,0.0,135.46749114990234,0.0,9.714449065072197,nan,7.147492186694399,nan,11077.74133824643,0.0,0.6002290721471661,0.0,5.833603249140312,0.0,0.6002290721471661,0.0,135.46749114990234,0.0,6.714285714285714,0.0,5.833603249140312,0.6748816391514046,0.7491209890161242,0.6002290721471661,6.321816253662109,516.9612624515
