algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,sigma_n_honest,sigma_n_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,149,7.679766180985512,0.7973611798286439,0.6067487231492996,nan,1.3879847793972917,0.0,1000.0,nan,nan,0,0,0,300,7.90525005544935,0.0,5.773367933916758,0.0,0.3913813255993383,0.0,135.7250110081264,0.0,6073.161252991259,0.0,135.7250110081264,0.0,0.6020238303760191,0.0,0.6020238303760191,0.0,10.714285714285714,0.0,9.589553062650053,0.0,5.773367933916758,0.7960574650075822,0.3913813255993383,0.6020238303760191,7.600600616455078,340.0970301675105
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,150,7.679766180985512,0.7972455800771713,0.6073064130544662,nan,1.4445075980926816,0.0,1000.0,nan,nan,0,0,0,122,8.347036938918265,0.0,5.795170545617779,0.0,0.4351343061578901,0.0,135.2159552323191,0.0,6020.033246129332,0.0,135.2159552323191,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.421052631578948,0.0,10.091772273754756,0.0,5.795170545617779,0.7888867725252242,0.4351343061578901,0.600229072147166,5.138206298828125,228.76126335291463
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,151,7.679766180985512,0.7973717790842056,0.6077544609308243,nan,1.397263876372768,0.0,1000.0,nan,nan,0,0,0,364,8.046700185345065,0.0,5.821686499889873,0.0,0.39670760064355787,0.0,135.96481618573588,0.0,6160.934340142857,0.0,135.96481618573588,0.0,0.6028551669160718,0.0,0.6028551669160718,0.0,11.741935483870968,0.0,9.696282905237956,0.0,5.821686499889873,0.7979544783670247,0.39670760064355787,0.6028551669160718,8.429818603515624,381.97792908885714
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,152,7.735806801906124,0.7971659796237945,0.6090827958583832,nan,1.8502127319574355,0.0,1000.0,nan,nan,0,0,0,136,8.95216178894043,0.0,5.838451149928129,0.0,0.4766517713665962,0.0,135.5125831604004,0.0,6167.087139891819,0.0,135.5125831604004,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.8,0.0,10.751467150141666,0.0,5.838451149928129,0.8016495931838222,0.4766517713665962,0.6002290721471659,5.420503326416016,246.68348559567275
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,153,7.735806801906124,0.7970591794252395,0.6099140969514847,nan,1.1816824084768693,0.0,1000.0,nan,nan,0,0,0,206,8.39192791779836,0.0,5.861910921859683,0.0,0.3541601996791239,0.0,135.38261795043945,0.0,5922.390491565777,0.0,135.38261795043945,0.0,0.600653813322943,0.0,0.600653813322943,0.0,8.583333333333334,0.0,10.04509171751635,0.0,5.861910921859683,0.7966692279400233,0.3541601996791239,0.600653813322943,6.498365661621094,284.2747435951573
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,154,7.735806801906124,0.7972961798906326,0.6100120862722397,nan,1.5684051620960235,0.0,1000.0,nan,nan,0,0,0,242,8.360985527038574,0.0,5.884128723333913,0.0,0.44818795174360276,0.0,135.2530908203125,0.0,6353.089268633474,0.0,135.2530908203125,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,9.68,0.0,9.974749204474481,0.0,5.884128723333913,0.8001099569604885,0.44818795174360276,0.6002290721471661,6.762654541015625,317.6544634316737
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,155,7.735806801906124,0.7971849788427353,0.6109753943681717,nan,1.4894416305021598,0.0,1000.0,nan,nan,0,0,0,264,8.056582780984732,0.0,5.906589129171435,0.0,0.4452524087749995,0.0,135.5028551541842,0.0,6007.718436898497,0.0,135.5028551541842,0.0,0.600229072147166,0.0,0.600229072147166,0.0,10.153846153846153,0.0,9.57960801943655,0.0,5.906589129171435,0.8037097557687359,0.4452524087749995,0.600229072147166,7.046148468017578,312.4013587187219
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,156,7.735806801906124,0.7971179789304733,0.6117141492366791,nan,1.3907297363815208,0.0,1000.0,nan,nan,0,0,0,216,8.214163104693094,0.0,5.930765854088865,0.0,0.4197624366885672,0.0,135.56033070882162,0.0,5915.716936492931,0.0,135.56033070882162,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,9.0,0.0,9.734475109316262,0.0,5.930765854088865,0.7968191230103245,0.4197624366885672,0.6002290721471661,6.506895874023438,283.9544129516607
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,157,7.735806801906124,0.7971433793306351,0.6121859092712403,nan,1.3713921648176277,0.0,1000.0,nan,nan,0,0,0,430,8.520119582905489,0.0,5.961751419234793,0.0,0.37003139210590985,0.0,135.55322355382583,0.0,6273.8239339946795,0.0,135.55322355382583,0.0,0.6006511481965842,0.0,0.6006511481965842,0.0,12.647058823529411,0.0,10.063458473046667,0.0,5.961751419234793,0.7956322222831719,0.37003139210590985,0.6006511481965842,9.217619201660156,426.6200275116381
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,158,7.735806801906124,0.797245379447937,0.6125084754228592,nan,0.6635933430946391,0.0,1000.0,nan,nan,0,0,0,250,8.467898016390594,0.0,5.978950697652711,0.0,0.1799366672563812,0.0,136.03482122006625,0.0,5806.518301764241,0.0,136.03482122006625,0.0,0.6034538241660762,0.0,0.6034538241660762,0.0,10.869565217391305,0.0,9.968493710353977,0.0,5.978950697652711,0.800726188598815,0.1799366672563812,0.6034538241660762,6.257601776123047,267.0998418811551
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,159,7.735806801906124,0.7972115805149078,0.6132611745595932,nan,1.5641559159213847,0.0,1000.0,nan,nan,0,0,0,168,8.059886542233555,0.0,5.99886079312263,0.0,0.4472222490744157,0.0,135.34806268865412,0.0,6321.752308810276,0.0,135.34806268865412,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,7.636363636363637,0.0,9.456603939362195,0.0,5.99886079312263,0.7994036894083423,0.4472222490744157,0.6002290721471659,5.955314758300781,278.15710158765216
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,160,7.735806801906124,0.7969305793046951,0.6146718897819519,nan,1.2572723473696148,0.0,1000.0,nan,nan,0,0,0,460,8.269977387259988,0.0,6.025741994700558,0.0,0.366692402810954,0.0,135.29118526683135,0.0,6087.685698700359,0.0,135.29118526683135,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,13.529411764705882,0.0,9.670812112483988,0.0,6.025741994700558,0.8055690646903861,0.366692402810954,0.6002290721471661,9.199800598144531,413.9626275116245
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,161,7.735806801906124,0.796969978928566,0.614828911781311,nan,1.1662500387705539,0.0,1000.0,nan,nan,0,0,0,200,8.394524097442627,0.0,6.045661324105062,0.0,0.3255877870580424,0.0,135.4290943975034,0.0,5918.937183123768,0.0,135.4290943975034,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,8.695652173913043,0.0,9.783788494592066,0.0,6.045661324105062,0.809204507579685,0.3255877870580424,0.6002290721471659,6.229738342285156,272.27111042369336
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,162,7.735806801906124,0.7969093799591065,0.6158516216278076,nan,1.6343185980286863,0.0,1000.0,nan,nan,0,0,0,496,8.680115302403768,0.0,6.077839446417735,0.0,0.4301506970077753,0.0,135.4646496242947,0.0,6359.382413104631,0.0,135.4646496242947,0.0,0.6009366950769499,0.0,0.6009366950769499,0.0,13.777777777777779,0.0,10.082978040123455,0.0,6.077839446417735,0.8114716475639417,0.4301506970077753,0.6009366950769499,9.753454772949219,457.8755337435335
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,163,7.735806801906124,0.7967543807029724,0.6168693444728851,nan,1.7253204856229865,0.0,1000.0,nan,nan,0,0,0,188,8.666772220445717,0.0,6.095981049040918,0.0,0.4541964731786562,0.0,135.9266470204229,0.0,6337.675794163752,0.0,135.9266470204229,0.0,0.6031058791700284,0.0,0.6031058791700284,0.0,8.173913043478262,0.0,10.033976082912064,0.0,6.095981049040918,0.8156521875950814,0.4541964731786562,0.6031058791700284,6.252625762939453,291.5330865315326
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,164,7.735806801906124,0.7968357795476914,0.6173637193441391,nan,1.7887493847381501,0.0,1000.0,nan,nan,0,0,0,154,9.219623633793422,0.0,6.116728129956399,0.0,0.42882722509758814,0.0,135.49793715704055,0.0,6192.275375575911,0.0,135.49793715704055,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,7.333333333333333,0.0,10.638520214593136,0.0,6.116728129956399,0.8144087997800196,0.42882722509758814,0.6002290721471659,5.690913360595703,260.07556577418825
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,165,7.735806801906124,0.7968915795087814,0.6180874267816544,nan,1.7121976775427659,0.0,1000.0,nan,nan,0,0,0,242,9.236034870147705,0.0,6.136453218375603,0.0,0.401195104389141,0.0,135.58001708984375,0.0,6079.421005816169,0.0,135.58001708984375,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,10.083333333333334,0.0,10.621991419248436,0.0,6.136453218375603,0.8216648216999283,0.401195104389141,0.6002290721471661,6.5078408203125,291.8122082791761
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,166,7.735806801906124,0.7968487792015075,0.6190348654985428,nan,1.6275836154818535,0.0,1000.0,nan,nan,0,0,0,138,9.004802036285401,0.0,6.151433552119586,0.0,0.4195236064493656,0.0,135.14449005126954,0.0,6145.181147256729,0.0,135.14449005126954,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.9,0.0,10.321597127794522,0.0,6.151433552119586,0.8267984545673958,0.4195236064493656,0.6002290721471659,5.405779602050782,245.80724589026914
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,167,7.735806801906124,0.7966745790243149,0.6196643141508102,nan,1.5161024944058485,0.0,1000.0,nan,nan,0,0,0,310,7.986723559243338,0.0,6.176236325254809,0.0,0.4460721468286855,0.0,135.4571751185826,0.0,6676.130004837553,0.0,135.4571751185826,0.0,0.600229072147166,0.0,0.600229072147166,0.0,11.071428571428571,0.0,9.124177774989324,0.0,6.176236325254809,0.8210796066433232,0.4460721468286855,0.600229072147166,7.585601806640625,373.8632802709029
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,168,7.8041990037758975,0.7968143795728684,0.620381786108017,nan,1.673404625168553,0.0,1000.0,nan,nan,0,0,0,248,8.657412546652335,0.0,6.1975180468912034,0.0,0.4240350601159864,0.0,135.34972579390913,0.0,6388.110448521352,0.0,135.34972579390913,0.0,0.600229072147166,0.0,0.600229072147166,0.0,9.185185185185185,0.0,9.857471967727617,0.0,6.1975180468912034,0.8260487084268759,0.4240350601159864,0.600229072147166,7.308885192871093,344.95796422015303
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,169,7.8041990037758975,0.796768780708313,0.6207780835628509,nan,0.9139362350106239,0.0,1000.0,nan,nan,0,0,0,76,7.590033429009574,0.0,6.216532393782786,0.0,0.32880053988524843,0.0,135.35759626116072,0.0,6645.124421228471,0.0,135.35759626116072,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.428571428571429,0.0,8.61337742849245,0.0,6.216532393782786,0.7995814031410103,0.32880053988524843,0.6002290721471661,3.7900126953125,186.0634837943972
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,170,7.8041990037758975,0.7966689800024033,0.621912302851677,nan,1.5842801058292388,0.0,1000.0,nan,nan,0,0,0,252,9.47092098236084,0.0,6.236619193959432,0.0,0.37856998026371,0.0,135.41556518554688,0.0,6338.7617907897,0.0,135.41556518554688,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,10.08,0.0,10.71209348687653,0.0,6.236619193959432,0.8059419694287755,0.37856998026371,0.6002290721471661,6.770778259277344,316.938089539485
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,171,7.86023962469651,0.7965315794944763,0.6228695695400238,nan,1.6968632001301338,0.0,1000.0,nan,nan,0,0,0,324,9.331067331906024,0.0,6.261858661592639,0.0,0.410775655687883,0.0,135.30909308071793,0.0,6134.946606341655,0.0,135.30909308071793,0.0,0.600229072147166,0.0,0.600229072147166,0.0,11.172413793103448,0.0,10.518790754263238,0.0,6.261858661592639,0.8025211606408288,0.410775655687883,0.600229072147166,7.847927398681641,355.826903167816
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,172,7.86023962469651,0.7965121796131134,0.6236362760066986,nan,1.1808981249729793,0.0,1000.0,nan,nan,0,0,0,278,8.77898751364814,0.0,6.283827829958115,0.0,0.3251756066801371,0.0,135.38544605396413,0.0,6173.268200717011,0.0,135.38544605396413,0.0,0.600229072147166,0.0,0.600229072147166,0.0,10.296296296296296,0.0,9.863505152070493,0.0,6.283827829958115,0.8047224778045424,0.3251756066801371,0.600229072147166,7.310814086914062,333.3564828387186
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,173,7.86023962469651,0.796610179901123,0.6242803862094879,nan,1.6641688060603643,0.0,1000.0,nan,nan,0,0,0,156,8.781724076522025,0.0,6.301259713142958,0.0,0.4160760309743254,0.0,135.26187535336143,0.0,6452.86310255815,0.0,135.26187535336143,0.0,0.600229072147166,0.0,0.600229072147166,0.0,8.210526315789474,0.0,9.833745932145488,0.0,6.301259713142958,0.803179570172699,0.4160760309743254,0.600229072147166,5.139951263427735,245.20879789720973
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,174,7.86023962469651,0.7965149799585343,0.6252061187028884,nan,1.6825099858854498,0.0,1000.0,nan,nan,0,0,0,482,8.811945138658796,0.0,6.330642088835905,0.0,0.390259855559894,0.0,135.43872593470982,0.0,6533.707526202142,0.0,135.43872593470982,0.0,0.600229072147166,0.0,0.600229072147166,0.0,13.771428571428572,0.0,9.834750179938238,0.0,6.330642088835905,0.7999383051069135,0.390259855559894,0.600229072147166,9.480710815429687,457.35952683414985
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,175,7.86023962469651,0.7965343799591065,0.625700259566307,nan,1.365366534392039,0.0,1000.0,nan,nan,0,0,0,330,8.676401917139689,0.0,6.35561711599611,0.0,0.36304907153050103,0.0,135.4031962076823,0.0,6408.54903764592,0.0,135.4031962076823,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,11.0,0.0,9.651249906479196,0.0,6.35561711599611,0.7992512151266629,0.36304907153050103,0.6002290721471659,8.124191772460938,384.5129422587551
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,176,7.86023962469651,0.7962443797588349,0.6269486300945282,nan,1.8361439590270703,0.0,1000.0,nan,nan,0,0,0,236,8.945525756249062,0.0,6.375572864833339,0.0,0.4583792773147042,0.0,135.43920311560998,0.0,6668.0107900071935,0.0,135.43920311560998,0.0,0.600229072147166,0.0,0.600229072147166,0.0,9.076923076923077,0.0,9.91749800596828,0.0,6.375572864833339,0.8015493806773324,0.4583792773147042,0.600229072147166,7.042838562011719,346.73656108037403
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,177,7.86023962469651,0.7962407796382904,0.6275398926734924,nan,1.6552786951263745,0.0,1000.0,nan,nan,0,0,0,222,9.164364695549011,0.0,6.392226886654022,0.0,0.41862954137225944,0.0,135.23240089416504,0.0,6580.27831973321,0.0,135.23240089416504,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,9.25,0.0,10.12630412909859,0.0,6.392226886654022,0.8044295158595578,0.41862954137225944,0.6002290721471661,6.4911552429199215,315.8533593471941
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,178,7.938448849734536,0.7961835796833039,0.6284746013879776,nan,1.9675382316112517,0.0,1000.0,nan,nan,0,0,0,150,9.538001489639282,0.0,6.406158420715023,0.0,0.48218900319188834,0.0,135.33463516235352,0.0,6746.223803747741,0.0,135.33463516235352,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,7.5,0.0,10.504087739734556,0.0,6.406158420715023,0.8058092880998703,0.48218900319188834,0.6002290721471659,5.4133854064941405,269.8489521499096
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,179,7.938448849734536,0.79628537940979,0.629226188659668,nan,1.845208255308015,0.0,1000.0,nan,nan,0,0,0,152,9.696096806299119,0.0,6.4210430484232806,0.0,0.4232141826124418,0.0,135.4554225376674,0.0,6746.300304338699,0.0,135.4554225376674,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,7.238095238095238,0.0,10.642661503982165,0.0,6.4210430484232806,0.8065674520306413,0.4232141826124418,0.6002290721471659,5.689127746582031,283.34461278222534
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,180,7.938448849734536,0.7961799803972244,0.6299370114803314,nan,1.599270940758288,0.0,1000.0,nan,nan,0,0,0,396,8.789735436439514,0.0,6.443702170914762,0.0,0.4257340027252212,0.0,135.4692440032959,0.0,6578.616921099481,0.0,135.4692440032959,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,12.375,0.0,9.615712316992319,0.0,6.443702170914762,0.8114796003252275,0.4257340027252212,0.6002290721471661,8.670031616210938,421.0314829503668
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,181,7.938448849734536,0.7960475791692734,0.6312000948190689,nan,1.4335276647692634,0.0,1000.0,nan,nan,0,0,0,170,8.685382411593483,0.0,6.4586873116618495,0.0,0.3915925712457725,0.0,135.5075153169178,0.0,6562.596274579693,0.0,135.5075153169178,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,8.095238095238095,0.0,9.469934057689287,0.0,6.4586873116618495,0.8126686458403891,0.3915925712457725,0.6002290721471659,5.6913156433105465,275.62904353234717
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,182,7.938448849734536,0.7961233801841736,0.6316422387361527,nan,1.759319822994932,0.0,1000.0,nan,nan,0,0,0,362,9.239848813702983,0.0,6.480884058306526,0.0,0.42372735103051506,0.0,135.49607652233493,0.0,6646.147551382221,0.0,135.49607652233493,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,11.67741935483871,0.0,10.040959766085006,0.0,6.480884058306526,0.8151423130558635,0.42372735103051506,0.6002290721471659,8.400756744384765,412.0611481856977
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,183,7.938448849734536,0.7959809808731079,0.632574868440628,nan,1.659035867878369,0.0,1000.0,nan,nan,0,0,0,310,9.563414539609637,0.0,6.501689797360477,0.0,0.3689858780375549,0.0,135.29373713902064,0.0,6445.531200854441,0.0,135.29373713902064,0.0,0.600229072147166,0.0,0.600229072147166,0.0,11.071428571428571,0.0,10.357994944609922,0.0,6.501689797360477,0.8193164477406834,0.3689858780375549,0.600229072147166,7.576449279785156,360.9497472478487
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,184,7.938448849734536,0.7959301795959473,0.6334803072214127,nan,1.5396323695778846,0.0,1000.0,nan,nan,0,0,0,144,8.709383010864258,0.0,6.51661349001763,0.0,0.33537097945809363,0.0,135.3764450073242,0.0,6868.827257897154,0.0,135.3764450073242,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,7.2,0.0,9.401614834058304,0.0,6.51661349001763,0.8193844086167157,0.33537097945809363,0.6002290721471659,5.415057800292969,274.7530903158862
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,185,8.062881672524922,0.7960005804300309,0.6340303701162339,nan,1.5853460856641715,0.0,1000.0,nan,nan,0,0,0,262,9.005413990754347,0.0,6.53545611555167,0.0,0.4086628027546864,0.0,135.33283292330228,0.0,6802.18579996352,0.0,135.33283292330228,0.0,0.600229072147166,0.0,0.600229072147166,0.0,10.076923076923077,0.0,9.688824729127122,0.0,6.53545611555167,0.8259505005779663,0.4086628027546864,0.600229072147166,7.037307312011719,353.713661598103
