algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_kept_honest,balance_kept_attacker,balance_local_norm_honest,balance_local_norm_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,balance_threshold_honest,balance_threshold_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,132,7.59037501872794,0.7974244798719883,0.5966429056227207,1.0,1.2599576801575463,nan,1000.0,1.0,1.0,10768,868,0,350,12.068965517241379,0.0,7.559581016672069,nan,0.4000267753827161,0.0,5.8737859333060545,0.0,135.43450769884834,0.0,5565.67102010732,0.0,6.22950130020276,nan,135.43450769884834,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.8737859333060545,0.915447996232763,0.4000267753827161,0.600229072147166,9.819001808166504,403.51114895778073
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,133,7.59037501872794,0.7973919796943665,0.5975274939835071,1.0,1.6046534294939854,nan,1000.0,1.0,1.0,10349,449,0,198,9.0,0.0,8.602391177957708,nan,0.4357187580317259,0.0,5.901242448695252,0.0,135.3606650612571,0.0,5625.363994677688,0.0,7.041731247583893,nan,135.3606650612571,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.901242448695252,0.9147595372925398,0.4357187580317259,0.6002290721471659,7.444836578369141,309.39501970727287
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,134,7.59037501872794,0.797553979754448,0.5978466585278511,1.0,1.4492724831951291,nan,1000.0,1.0,1.0,10441,541,0,132,6.947368421052632,0.0,7.8670452519467,nan,0.47505550733522367,0.0,5.92598710231631,0.0,135.25707204718339,0.0,6072.260291197573,0.0,6.397003822495731,nan,135.25707204718339,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.92598710231631,0.905432637808513,0.47505550733522367,0.600229072147166,6.424710922241211,288.43236383188474
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,135,7.59037501872794,0.7976159793138504,0.5985123752057553,1.0,1.3584601268172265,nan,1000.0,1.0,1.0,10499,599,0,152,7.6,0.0,8.0214923620224,nan,0.41810174845159054,0.0,5.9451081286536915,0.0,135.2976303100586,0.0,6130.717250983241,0.0,6.479251526437996,nan,135.2976303100586,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.9451081286536915,0.9133594656926581,0.41810174845159054,0.6002290721471659,6.76488151550293,306.53586254916206
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,136,7.612084141974899,0.7974757301807404,0.5988059742748737,1.0,1.5514042131278827,nan,1000.0,1.0,1.0,10586,686,0,262,11.391304347826088,0.0,7.8912475212760596,nan,0.47333490816147433,0.0,5.967764150119483,0.0,135.46957795516303,0.0,5813.791466461133,0.0,6.331695702771055,nan,135.46957795516303,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.967764150119483,0.9170370376646599,0.47333490816147433,0.6002290721471659,7.789500732421875,334.2930093215151
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,137,7.7365169647652845,0.7973892286419868,0.5999106414616108,1.0,1.9762509581835375,nan,1000.0,1.0,1.0,10697,797,0,194,8.434782608695652,0.0,9.02060948247495,nan,0.5055849727081216,0.0,5.994538493235115,0.0,135.48339644722316,0.0,5480.203817215734,0.0,7.189769281907584,nan,135.48339644722316,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,5.994538493235115,0.9163940148113046,0.5055849727081216,0.6002290721471659,7.790295295715332,315.1117194899047
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,138,7.7365169647652845,0.7974569790065289,0.6005351811647415,1.0,1.247778255864978,nan,1000.0,1.0,1.0,10397,497,0,154,7.7,0.0,7.989039492607117,nan,0.3231332523748279,0.0,6.021087789608435,0.0,135.42252731323242,0.0,5671.327017566482,0.0,6.325259445059024,nan,135.42252731323242,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.021087789608435,0.9061478257700123,0.3231332523748279,0.6002290721471659,6.771126365661621,283.56635087832404
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,139,7.7365169647652845,0.7973979806900025,0.6010462680459022,1.0,1.3096935653162223,nan,1000.0,1.0,1.0,10696,796,0,294,10.88888888888889,0.0,8.372170059769243,nan,0.3881558807635749,0.0,6.049672585883809,0.0,135.57253293637876,0.0,5679.5444396206985,0.0,6.584556379076303,nan,135.57253293637876,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.049672585883809,0.9089759879566867,0.3881558807635749,0.600229072147166,9.151145973205566,383.36924967439717
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,140,7.7365169647652845,0.7974369794130325,0.6016603887081147,1.0,1.1136713491545782,nan,1000.0,1.0,1.0,10475,575,0,124,6.888888888888889,0.0,7.405240562227037,nan,0.4179879708422555,0.0,6.067943952501537,0.0,135.39866214328342,0.0,6103.345179116262,0.0,5.785386182263731,nan,135.39866214328342,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.067943952501537,0.9111689497661932,0.4179879708422555,0.600229072147166,6.092939796447754,274.65053306023185
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,141,7.860949787555668,0.7973357304930687,0.6024081341922283,1.0,1.7204368163577535,nan,1000.0,1.0,1.0,10275,375,0,212,9.636363636363637,0.0,9.0881704417142,nan,0.4554577905007384,0.0,6.092935999814623,0.0,135.40630409934303,0.0,5699.763156763131,0.0,7.053007561244627,nan,135.40630409934303,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.092935999814623,0.9108841825841677,0.4554577905007384,0.6002290721471659,7.447346725463867,313.4869736219722
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,142,7.860949787555668,0.7973379789292813,0.602968485057354,1.0,1.1768746818933222,nan,1000.0,1.0,1.0,10320,420,0,130,7.222222222222222,0.0,8.489312966664633,nan,0.3387454491522577,0.0,6.125164021305588,0.0,135.58270009358725,0.0,5831.046919925968,0.0,6.544479838857665,nan,135.58270009358725,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.125164021305588,0.8567259861077839,0.3387454491522577,0.600229072147166,6.101221504211426,262.39711139666855
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,143,7.860949787555668,0.797358479052782,0.6035552394390106,1.0,1.4056747775110934,nan,1000.0,1.0,1.0,10461,561,0,124,6.888888888888889,0.0,7.728773276011149,nan,0.41244336528082687,0.0,6.143111857934594,0.0,135.39801534016928,0.0,5849.396620773832,0.0,5.91858460939846,nan,135.39801534016928,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.143111857934594,0.8557264770392883,0.41244336528082687,0.600229072147166,6.092910690307617,263.2228479348225
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,144,7.860949787555668,0.7971744811534882,0.6045063856244087,1.0,1.6776236726178064,nan,1000.0,1.0,1.0,10620,720,0,108,6.0,0.0,7.900486018922594,nan,0.5147632012764612,0.0,6.173083583844909,0.0,135.26363372802734,0.0,6035.008066812476,0.0,6.009880067496059,nan,135.26363372802734,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.173083583844909,0.8229597882367422,0.5147632012764612,0.600229072147166,6.0868635177612305,271.5753630065614
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,145,7.860949787555668,0.7971544773876666,0.6050936198234558,1.0,1.5056425714865327,nan,1000.0,1.0,1.0,10475,575,0,244,10.166666666666666,0.0,8.19612318277359,nan,0.4447541298965613,0.0,6.1986738558466925,0.0,135.5134220123291,0.0,5898.392465095116,0.0,6.193343629100352,nan,135.5134220123291,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.1986738558466925,0.8221953991793223,0.4447541298965613,0.6002290721471661,8.130805320739746,353.90354790570694
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,146,7.860949787555668,0.797138729095459,0.6056343124806881,1.0,1.14599801058119,nan,1000.0,1.0,1.0,10383,483,0,210,9.545454545454545,0.0,7.680365627462214,nan,0.3659532418982549,0.0,6.224374686008166,0.0,135.50751009854403,0.0,5792.461299563187,0.0,5.7650529264467245,nan,135.50751009854403,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.224374686008166,0.8152131143096945,0.3659532418982549,0.6002290721471659,7.452913055419922,318.58537147597525
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,147,7.860949787555668,0.7972402301430702,0.6060486900806427,1.0,1.5658825336454005,nan,1000.0,1.0,1.0,10726,826,0,260,10.0,0.0,8.184137472739586,nan,0.4469014340653442,0.0,6.249329094847472,0.0,135.53833888127252,0.0,5914.331357670775,0.0,6.1023768336364315,nan,135.53833888127252,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.249329094847472,0.818991866810159,0.4469014340653442,0.600229072147166,8.809992027282714,384.4315382486004
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,148,7.860949787555668,0.7972167310118675,0.6069458743929863,1.0,1.461897255068547,nan,1000.0,1.0,1.0,10654,754,0,116,6.105263157894737,0.0,8.739684732336746,nan,0.3852132801946841,0.0,6.268092183493141,0.0,135.35838639108758,0.0,6021.702606749324,0.0,6.473312555477334,nan,135.35838639108758,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.268092183493141,0.8252783268921494,0.3852132801946841,0.600229072147166,6.42952335357666,286.0308738205929
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,149,7.860949787555668,0.7972427295148372,0.6074957828223705,1.0,1.5567238569259643,nan,1000.0,1.0,1.0,10482,582,0,152,7.6,0.0,8.284895205497742,nan,0.43741276040673255,0.0,6.286342390963394,0.0,135.61231842041016,0.0,5835.555547405374,0.0,6.095685236724942,nan,135.61231842041016,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,6.286342390963394,0.8260666039186629,0.43741276040673255,0.6002290721471659,6.780615921020508,291.7777773702687
