algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.7968684780597687,0.5784863561391831,1.0,0.027356031872332095,nan,,1.0,1.0,50104,204,0,16,3.2,0.0,6.873557559654136,nan,6.220609951019287,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.796933979690075,0.5787444698810578,1.0,0.027266168873757123,nan,,1.0,1.0,50356,456,0,58,6.444444444444445,0.0,6.823166200840232,nan,6.216309706370036,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,90,0.0,0.7972409832477569,0.5785379427671432,1.0,0.027726750299334527,nan,,1.0,1.0,50437,537,0,166,11.857142857142858,0.0,6.801387217757837,nan,6.237915549959455,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,91,0.0,0.7973279801011085,0.5784826374053955,1.0,0.02715094287879765,nan,,1.0,1.0,50217,317,0,32,4.571428571428571,0.0,6.767199373229838,nan,6.248075348990304,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,92,0.0,0.7971334785223008,0.5787059196829796,1.0,0.02702102664858103,nan,,1.0,1.0,50559,659,0,76,6.909090909090909,0.0,6.7386809562976815,nan,6.263361497358843,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,93,0.0,0.7976769784092903,0.5782041129469871,1.0,0.02695898081175983,nan,,1.0,1.0,50319,419,0,96,8.727272727272727,0.0,6.69699891797554,nan,6.26625563881614,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.7975949797034264,0.5786636692285537,1.0,0.02662718608044088,nan,,1.0,1.0,50357,457,0,50,5.555555555555555,0.0,6.678530369533934,nan,6.290773974524604,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,95,0.0,0.7974754804372788,0.578828983604908,1.0,0.027362355887889864,nan,,1.0,1.0,50402,502,0,88,8.0,0.0,6.623364185011294,nan,6.28054176677357,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.797547978758812,0.5790598568320274,1.0,0.02707725347019732,nan,,1.0,1.0,50264,364,0,34,4.857142857142857,0.0,6.598857548237616,nan,6.299158300672259,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,97,0.0,0.7977874779701233,0.5788704511523247,1.0,0.026538439495489,nan,,1.0,1.0,50630,730,0,110,8.461538461538462,0.0,6.547150466611883,nan,6.2916041154127855,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,98,0.0,0.7977949804067612,0.5790427935123443,1.0,0.02651262263767421,nan,,1.0,1.0,50077,177,0,18,3.6,0.0,6.547085788457059,nan,6.3336256980896,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,99,0.0,0.7980719801783561,0.5794458803534508,1.0,0.026210618298500778,nan,,1.0,1.0,50356,456,0,32,4.0,0.0,6.469396190404165,nan,6.3003315925598145,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,100,0.0,0.7980799803137779,0.5792266261577607,1.0,0.026088844509795307,nan,,1.0,1.0,50173,273,0,52,6.5,0.0,6.461544731209519,nan,6.334776699542999,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,101,0.0,0.7982294780015945,0.5796319353580475,1.0,0.025963583784177898,nan,,1.0,1.0,50275,375,0,58,6.444444444444445,0.0,6.423288087742836,nan,6.33939266204834,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,102,0.0,0.7979739800095558,0.5799851167201996,1.0,0.02620621501468122,nan,,1.0,1.0,50354,454,0,70,7.0,0.0,6.38488665570597,nan,6.343643093109131,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,103,0.0,0.7981934806704521,0.580044439136982,1.0,0.026560620963573457,nan,,1.0,1.0,50599,699,0,90,7.5,0.0,6.35852319123094,nan,6.359706958134969,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.7980729794502258,0.580570383965969,1.0,0.026116656567901374,nan,,1.0,1.0,50491,591,0,48,5.333333333333333,0.0,6.3268253216143915,nan,6.370330810546875,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.7982074809074402,0.5803793117403984,1.0,0.026007494516670705,nan,,1.0,1.0,50079,179,0,10,2.5,0.0,6.292544226116613,nan,6.3781938552856445,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.7982699823379517,0.5805748769640923,1.0,0.02585009685717523,nan,,1.0,1.0,50440,540,0,100,8.333333333333334,0.0,6.263181259412776,nan,6.390895485877991,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.7984349799156188,0.5804289197921753,1.0,0.025626860465854405,nan,,1.0,1.0,50346,446,0,98,8.909090909090908,0.0,6.213672839927937,nan,6.3827879212119365,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.7983884781599044,0.5813355216383934,1.0,0.02552979982458055,nan,,1.0,1.0,50431,531,0,18,2.5714285714285716,0.0,6.1861097356586106,nan,6.396979331970215,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.7986029794812203,0.5810720261931419,1.0,0.025402855640277267,nan,,1.0,1.0,50568,668,0,170,11.333333333333334,0.0,6.164518051942322,nan,6.417291291554769,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.7985464781522751,0.5814660075306892,1.0,0.025574315609410404,nan,,1.0,1.0,50644,744,0,104,8.0,0.0,6.124449126079072,nan,6.41822521503155,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.7983094799518585,0.582409231364727,1.0,0.02587402011267841,nan,,1.0,1.0,50332,432,0,56,6.222222222222222,0.0,6.075697892870688,nan,6.409724871317546,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.7987379786372185,0.5820066550374031,1.0,0.02521150010637939,nan,,1.0,1.0,50122,222,0,8,2.0,0.0,6.070823754096736,nan,6.447422623634338,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.7986879798769951,0.5826178678870201,1.0,0.025661067049950363,nan,,1.0,1.0,50152,252,0,72,8.0,0.0,6.0321963590677585,nan,6.449251015981038,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,114,0.0,0.7984439784288406,0.5830071866512299,1.0,0.02556488479487598,nan,,1.0,1.0,50578,678,0,88,8.0,0.0,5.978493163709419,nan,6.434589472683993,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,115,0.0,0.7989014813303947,0.5830168679356575,1.0,0.025236965157091618,nan,,1.0,1.0,50467,567,0,64,6.4,0.0,5.962352705532031,nan,6.460142040252686,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,116,0.0,0.7988789790868759,0.583020094037056,1.0,0.02503612463362515,nan,,1.0,1.0,50447,547,0,136,10.461538461538462,0.0,5.94259143381834,nan,6.48179919903095,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,117,0.0,0.7989269804954529,0.5836980313062667,1.0,0.024728337740525602,nan,,1.0,1.0,50319,419,0,24,3.4285714285714284,0.0,5.900408633831057,nan,6.478837490081787,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,118,0.0,0.7990084791183472,0.5839664191007614,1.0,0.02462315865792334,nan,,1.0,1.0,50646,746,0,128,9.142857142857142,0.0,5.869967194194703,nan,6.488524777548654,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,119,0.0,0.7988434794545174,0.5841484603285789,1.0,0.0247158379573375,nan,,1.0,1.0,50592,692,0,140,10.0,0.0,5.846534455295474,nan,6.505850860050747,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,120,0.0,0.7989234790205956,0.5846932536363602,1.0,0.02488850156776607,nan,,1.0,1.0,50547,647,0,122,9.384615384615385,0.0,5.811924869467027,nan,6.510597962599534,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,121,0.0,0.7991514798998832,0.5849483075737953,1.0,0.024828220540657638,nan,,1.0,1.0,50391,491,0,66,6.6,0.0,5.774273358811914,nan,6.511687088012695,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,122,0.0,0.7988554775714874,0.5856910240650177,1.0,0.024659774973988535,nan,,1.0,1.0,50421,521,0,62,6.2,0.0,5.745631404165008,nan,6.522727584838867,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,123,0.0,0.7988689792156219,0.5861492839455604,1.0,0.024226376190781593,nan,,1.0,1.0,50213,313,0,26,4.333333333333333,0.0,5.714067653329789,nan,6.530285278956096,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,124,0.0,0.799088479578495,0.5862142190337181,1.0,0.02422504003159702,nan,,1.0,1.0,50282,382,0,30,4.285714285714286,0.0,5.6868100006220414,nan,6.542606353759766,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,125,0.0,0.7989924767613411,0.5867711886763572,1.0,0.02438244365155697,nan,,1.0,1.0,50513,613,0,48,4.8,0.0,5.657689354748077,nan,6.552642393112182,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,126,0.0,0.7990249785780906,0.5869624638557434,1.0,0.024077418614178895,nan,,1.0,1.0,50222,322,0,36,5.142857142857143,0.0,5.624146392116136,nan,6.557363850729806,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,127,0.0,0.7988899818062782,0.5878226181864739,1.0,0.02373838941566646,nan,,1.0,1.0,50497,597,0,74,6.7272727272727275,0.0,5.598617186804424,nan,6.571261275898326,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,128,0.0,0.7991504779458046,0.58779994815588,1.0,0.023961240239441395,nan,,1.0,1.0,50345,445,0,70,7.0,0.0,5.566501878497324,nan,6.577269220352173,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,129,0.0,0.7988799801468849,0.58871822565794,1.0,0.024677256625145673,nan,,1.0,1.0,50439,539,0,82,7.454545454545454,0.0,5.545227523222294,nan,6.595958666367964,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,130,0.0,0.7993814805150032,0.588397980928421,1.0,0.024143041148781776,nan,,1.0,1.0,50323,423,0,54,6.0,0.0,5.505410549192976,nan,6.59240017996894,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,131,0.0,0.7992934808135033,0.5890945982933045,1.0,0.024095968268811704,nan,,1.0,1.0,50106,206,0,18,3.6,0.0,5.468286443387958,nan,6.591745090484619,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,132,0.0,0.799101479947567,0.5895732447504998,1.0,0.023831053180620076,nan,,1.0,1.0,50461,561,0,158,11.285714285714286,0.0,5.437493242764317,nan,6.598468916756766,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,133,0.0,0.799120481312275,0.5902064624428749,1.0,0.023675045752897857,nan,,1.0,1.0,50411,511,0,84,7.636363636363637,0.0,5.396806903643381,nan,6.592902010137385,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,134,0.0,0.7992284774780274,0.5905532640218735,1.0,0.02389925204217434,nan,,1.0,1.0,50376,476,0,52,5.777777777777778,0.0,5.39314628830862,nan,6.632499694824219,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,135,0.0,0.7993734782934189,0.5907866016030312,1.0,0.023663699654862286,nan,,1.0,1.0,50298,398,0,94,8.545454545454545,0.0,5.352038038101167,nan,6.625970927151767,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,136,0.0,0.799277980029583,0.5911217933893204,1.0,0.023020463827997446,nan,,1.0,1.0,50250,350,0,16,2.6666666666666665,0.0,5.338262751698387,nan,6.653123378753662,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,137,0.0,0.7992354798316955,0.5916792199015617,1.0,0.02313712000846863,nan,,1.0,1.0,50490,590,0,62,6.2,0.0,5.301793299364861,nan,6.651869487762451,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,138,0.0,0.7992694783210754,0.592343682050705,1.0,0.02314233848825097,nan,,1.0,1.0,50462,562,0,42,4.666666666666667,0.0,5.260559174097253,nan,6.6442831887139215,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,139,0.0,0.7991749799251556,0.5928186938166619,1.0,0.02304397667758167,nan,,1.0,1.0,50499,599,0,94,7.833333333333333,0.0,5.233150510471273,nan,6.6538766622543335,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,140,0.0,0.7991849794983864,0.593720109462738,1.0,0.023314255019649864,nan,,1.0,1.0,50498,598,0,32,4.0,0.0,5.225513015103232,nan,6.688608109951019,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,141,0.0,0.7992089787125587,0.593760858476162,1.0,0.023466805601492523,nan,,1.0,1.0,50196,296,0,128,10.666666666666666,0.0,5.19384578612089,nan,6.692542910575867,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,142,0.0,0.7992009806632996,0.5944475996494293,1.0,0.02321366378106177,nan,,1.0,1.0,50157,257,0,38,5.428571428571429,0.0,5.1925178609024005,nan,6.735586370740618,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,143,0.0,0.7994184774160386,0.594777689576149,1.0,0.02279388821683824,nan,,1.0,1.0,50399,499,0,70,7.0,0.0,5.128861775750552,nan,6.6975151062011715,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,144,0.0,0.7993674793839455,0.5955081793665886,1.0,0.02265569131821394,nan,,1.0,1.0,50287,387,0,38,5.428571428571429,0.0,5.099302148203199,nan,6.703455788748605,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,145,0.0,0.7992389792203903,0.5960373863577842,1.0,0.022650635186582804,nan,,1.0,1.0,50424,524,0,90,8.181818181818182,0.0,5.084835808096944,nan,6.729150381955233,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,146,0.0,0.7992934793233871,0.596647472679615,1.0,0.023059999886900186,nan,,1.0,1.0,50542,642,0,66,6.0,0.0,5.048690958092817,nan,6.726008068431508,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,147,0.0,0.7992344802618027,0.5966595429182052,1.0,0.022899240832775832,nan,,1.0,1.0,50690,790,0,152,10.133333333333333,0.0,5.033724389371304,nan,6.750925668080648,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,148,0.0,0.7992849791049957,0.5976795238256455,1.0,0.022809293987229466,nan,,1.0,1.0,50634,734,0,50,5.0,0.0,4.998204767370707,nan,6.748126792907715,nan
balance,scale,fashion_mnist,42,500,300,1.0,0.1,0.05,iid,1.0,50,149,0.0,0.7993119785189629,0.5978661239147186,1.0,0.022769533740356566,nan,,1.0,1.0,50299,399,0,58,6.444444444444445,0.0,4.973040506136431,nan,6.7590628200107155,nan
