algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,trust_honest,trust_attacker,balance_kept_honest,balance_kept_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_dp_honest,sigma_dp_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,balance_local_norm_honest,balance_local_norm_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,140,7.86785381621614,0.8825417774915695,0.4033821731209755,nan,2.301127457847962,0.0,1000.0,nan,nan,0,0,0,270,10.838465709856182,0.0,0.7656868696212769,0.0,10.384615384615385,0.0,6.127818174960901,0.0,10426.440532385664,0.0,135.38815601055438,0.0,0.600229072147166,0.0,135.38815601055438,0.0,0.600229072147166,0.0,8.670741099577684,0.0,6.127818174960901,0.8702666366929199,0.7656868696212769,0.600229072147166,7.040184112548828,542.1749076840545
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,141,7.992286639006526,0.8823455780744552,0.4044297818541527,nan,2.8550272798538208,0.0,1000.0,nan,nan,0,0,0,234,13.047243600453918,0.0,0.7802576041221618,0.0,9.36,0.0,6.147449871684143,0.0,10538.315417365377,0.0,135.47814392089845,0.0,0.6002290721471661,0.0,135.47814392089845,0.0,0.6002290721471661,0.0,10.472607574462891,0.0,6.147449871684143,0.8727053047618663,0.7802576041221618,0.6002290721471661,6.773907196044922,526.9157708682689
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,142,7.992286639006526,0.8823283797502518,0.4049108206033707,nan,2.566904227841984,0.0,1000.0,nan,nan,0,0,0,178,12.512220488188518,0.0,0.7526012063026428,0.0,8.090909090909092,0.0,6.175813317149095,0.0,10425.123760584103,0.0,135.37694757634944,0.0,0.6002290721471659,0.0,135.37694757634944,0.0,0.6002290721471659,0.0,10.076694596897472,0.0,6.175813317149095,0.8302451749408695,0.7526012063026428,0.6002290721471659,5.956585693359375,458.70544546570056
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,143,7.992286639006526,0.8822961776256562,0.40538232457637785,nan,2.3795995811621347,0.0,1000.0,nan,nan,0,0,0,230,11.066762445908623,0.0,0.734753261009852,0.0,9.583333333333334,0.0,6.195089703738434,0.0,11143.178848277048,0.0,135.55051612854004,0.0,0.6002290721471661,0.0,135.55051612854004,0.0,0.6002290721471661,0.0,8.942355751991272,0.0,6.195089703738434,0.8313368766319958,0.734753261009852,0.6002290721471661,6.506424774169922,534.8725847172983
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,144,7.992286639006526,0.8822715784311295,0.4059264675974846,nan,2.491838345925013,0.0,1000.0,nan,nan,0,0,0,218,11.130364012987988,0.0,0.734195609887441,0.0,9.083333333333334,0.0,6.224256262684943,0.0,11007.142126744273,0.0,135.61301231384277,0.0,0.6002290721471661,0.0,135.61301231384277,0.0,0.6002290721471661,0.0,9.02377736568451,0.0,6.224256262684943,0.8039582133795962,0.734195609887441,0.6002290721471661,6.5094245910644535,528.3428220837251
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,145,7.992286639006526,0.8821865780353546,0.40645560032129285,nan,2.4580051451921463,0.0,1000.0,nan,nan,0,0,0,298,11.246306562813166,0.0,0.7267666842256274,0.0,10.642857142857142,0.0,6.248945792729042,0.0,10996.897543981459,0.0,135.53390066964286,0.0,0.600229072147166,0.0,135.53390066964286,0.0,0.600229072147166,0.0,9.148219364030021,0.0,6.248945792729042,0.8012205940808672,0.7267666842256274,0.600229072147166,7.5898984375,615.8262624629617
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,146,7.992286639006526,0.8821835764646531,0.40687107902765274,nan,2.326301074546316,0.0,1000.0,nan,nan,0,0,0,218,10.919556125543727,0.0,0.7216507118681202,0.0,9.478260869565217,0.0,6.2693768955522975,0.0,11140.404878610163,0.0,135.26546843155572,0.0,0.6002290721471659,0.0,135.26546843155572,0.0,0.6002290721471659,0.0,8.912084289219068,0.0,6.2693768955522975,0.7957485957216721,0.7216507118681202,0.6002290721471659,6.222211547851563,512.4586244160674
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,147,7.992286639006526,0.8820359771251678,0.4076991707086563,nan,2.553034520149231,0.0,1000.0,nan,nan,0,0,0,480,11.149911489090963,0.0,0.7663891656058175,0.0,13.714285714285714,0.0,6.297244823409461,0.0,11129.636508469393,0.0,135.49709080287388,0.0,0.600229072147166,0.0,135.49709080287388,0.0,0.600229072147166,0.0,9.130474935259137,0.0,6.297244823409461,0.7970892054735708,0.7663891656058175,0.600229072147166,9.484796356201171,779.0745555928575
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,148,7.992286639006526,0.8819961767196656,0.40826342886686323,nan,2.73659348487854,0.0,1000.0,nan,nan,0,0,0,162,12.329572805832152,0.0,0.7636291330510919,0.0,7.363636363636363,0.0,6.314522038525216,0.0,10713.980814936793,0.0,135.40072285045278,0.0,0.6002290721471659,0.0,135.40072285045278,0.0,0.6002290721471659,0.0,10.130190827629782,0.0,6.314522038525216,0.8005639110020684,0.7636291330510919,0.6002290721471659,5.957631805419922,471.4151558572189
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,149,7.992286639006526,0.8818941767215729,0.40889949262142183,nan,2.5138975019965852,0.0,1000.0,nan,nan,0,0,0,300,11.234267397250829,0.0,0.7375355064868927,0.0,10.714285714285714,0.0,6.335591695297851,0.0,11527.301681828181,0.0,135.31981549944197,0.0,0.600229072147166,0.0,135.31981549944197,0.0,0.600229072147166,0.0,9.261087809290204,0.0,6.335591695297851,0.8012299631855002,0.7375355064868927,0.600229072147166,7.57790966796875,645.528894182378
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,150,7.992286639006526,0.8818885768651963,0.4092983424663544,nan,2.507326270404615,0.0,1000.0,nan,nan,0,0,0,122,11.725445281556313,0.0,0.7706293777415627,0.0,6.421052631578948,0.0,6.352140249405347,0.0,11358.199608308176,0.0,135.2159552323191,0.0,0.600229072147166,0.0,135.2159552323191,0.0,0.600229072147166,0.0,9.698269266831247,0.0,6.352140249405347,0.7934184023755011,0.7706293777415627,0.600229072147166,5.138206298828125,431.6115851157107
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,151,7.992286639006526,0.8817399762868882,0.4100746814608574,nan,2.5329325679809815,0.0,1000.0,nan,nan,0,0,0,364,11.221040926814995,0.0,0.7730291620377572,0.0,11.741935483870968,0.0,6.374959341867795,0.0,11581.676934349325,0.0,135.37423016948085,0.0,0.6002290721471659,0.0,135.37423016948085,0.0,0.6002290721471659,0.0,9.312058341118597,0.0,6.374959341867795,0.7984289839600839,0.7730291620377572,0.6002290721471659,8.393202270507812,718.0639699296581
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,152,8.11671946179691,0.8816821781396866,0.4106992548108101,nan,2.8244385600090025,0.0,1000.0,nan,nan,0,0,0,136,12.889118959816253,0.0,0.7507115378975868,0.0,6.8,0.0,6.388939745800074,0.0,11196.837109964135,0.0,135.5125831604004,0.0,0.6002290721471659,0.0,135.5125831604004,0.0,0.6002290721471659,0.0,10.732068157196045,0.0,6.388939745800074,0.8006018013072319,0.7507115378975868,0.6002290721471659,5.420503326416016,447.87348439856544
